frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.066667,852,480,30.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.100000,852,480,30.000000,0.417037,0.635386,-0.285488,0.998958,,,,0.410607,0.625601,-0.309264,0.999466,,,,0.411521,0.623126,-0.309184,0.999307,,,,0.412467,0.620774,-0.309218,0.999423,,,,0.408001,0.628545,-0.292496,0.999219,,,,0.407191,0.628729,-0.292636,0.999074,,,,0.406363,0.628841,-0.292754,0.999293,,,,0.427029,0.630716,-0.289409,0.999407,,,,0.424453,0.635658,-0.268422,0.999459,,,,0.468224,0.614448,-0.310951,0.999706,,,,0.439392,0.602121,-0.165176,0.999890,,,,0.538969,0.665292,-0.227491,0.657252,,,,0.491780,0.683107,-0.144563,0.371297,,,,0.497042,0.688473,-0.129187,0.641171,,,,0.462278,0.720141,-0.200406,0.605463,,,,0.486202,0.695441,-0.130779,0.572623,,,,0.454769,0.727071,-0.201177,0.605754,,,,0.478928,0.675626,-0.127965,0.576528,,,,0.449555,0.734089,-0.220762,0.620910,,,,0.482294,0.675704,-0.123944,0.555948,,,,0.453660,0.731059,-0.207653,0.598204,,,
4,0.133333,852,480,30.000000,0.415281,0.637835,-0.234154,0.999026,-0.052690,0.073455,1.540048,0.408845,0.632366,-0.260291,0.999498,-0.052876,0.202925,1.469193,0.409453,0.631605,-0.260140,0.999348,-0.062053,0.254368,1.471304,0.410103,0.631022,-0.260072,0.999454,-0.070925,0.307420,1.474394,0.406700,0.632350,-0.252814,0.999275,-0.039032,0.114139,1.190471,0.405890,0.631983,-0.252938,0.999140,-0.039042,0.097618,1.190933,0.405062,0.631533,-0.253042,0.999344,-0.039030,0.080763,1.191336,0.422591,0.636793,-0.240191,0.999446,-0.133156,0.182301,1.476534,0.420605,0.638463,-0.230822,0.999499,-0.115459,0.084164,1.127999,0.457228,0.645890,-0.267173,0.999721,-0.329883,0.943270,1.313319,0.431972,0.603037,-0.181978,0.999897,-0.222575,0.027493,-0.504042,0.530552,0.677970,-0.187355,0.648376,-0.252516,0.380337,1.204085,0.483562,0.674896,-0.093286,0.366634,-0.246539,-0.246314,1.538309,0.499127,0.699876,-0.112681,0.609941,0.062565,0.342094,0.495158,0.463129,0.715706,-0.025284,0.577189,0.025529,-0.133041,5.253655,0.492497,0.707488,-0.110132,0.542287,0.188853,0.361397,0.619411,0.458354,0.719901,-0.008305,0.576681,0.107532,-0.215102,5.786163,0.485483,0.690376,-0.108680,0.545533,0.196629,0.442477,0.578566,0.454892,0.731227,-0.029426,0.591119,0.160105,-0.085838,5.740090,0.486653,0.689465,-0.108925,0.526903,0.130765,0.412822,0.450584,0.457527,0.729503,-0.029065,0.570856,0.115999,-0.046678,5.357660
5,0.166667,852,480,30.000000,0.411846,0.647424,-0.252454,0.999100,-0.103060,0.287672,-0.549016,0.406076,0.644896,-0.278706,0.999535,-0.083075,0.375903,-0.552455,0.406996,0.644745,-0.278569,0.999396,-0.073706,0.394206,-0.552853,0.407959,0.644728,-0.278538,0.999494,-0.064314,0.411186,-0.553985,0.402928,0.642810,-0.266694,0.999332,-0.113156,0.313820,-0.416392,0.401760,0.641839,-0.266826,0.999208,-0.123888,0.295685,-0.416632,0.400572,0.640761,-0.266932,0.999395,-0.134719,0.276859,-0.416681,0.420099,0.646080,-0.259228,0.999487,-0.074767,0.278621,-0.571096,0.417249,0.646055,-0.243978,0.999539,-0.100689,0.227748,-0.394699,0.458691,0.653450,-0.300008,0.999721,0.043891,0.226804,-0.985045,0.426381,0.601058,-0.192371,0.999903,-0.167748,-0.059364,-0.311810,0.512568,0.709581,-0.229108,0.662080,-0.539500,0.948343,-1.252576,0.464105,0.675202,-0.110063,0.354583,-0.583717,0.009170,-0.503315,0.459093,0.755043,-0.144434,0.602107,-1.201044,1.655027,-0.952577,0.445362,0.733185,-0.094901,0.548772,-0.533035,0.524374,-2.088487,0.447736,0.771206,-0.150966,0.532989,-1.342818,1.911532,-1.225021,0.440450,0.740395,-0.089135,0.547897,-0.537121,0.614832,-2.424904,0.440666,0.751947,-0.148292,0.535496,-1.344511,1.847148,-1.188364,0.439137,0.752934,-0.114344,0.561965,-0.472652,0.651210,-2.547542,0.443525,0.746654,-0.140821,0.518857,-1.293854,1.715675,-0.956885,0.442734,0.751698,-0.102585,0.544532,-0.443786,0.665830,-2.205611
6,0.200000,852,480,30.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.233333,852,480,30.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.266667,852,480,30.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.300000,852,480,30.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
