frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,2160,4096,25.000000,0.474199,0.525456,-2.128615,0.995986,0.000000,0.000000,0.000000,0.471495,0.486081,-2.089867,0.998272,0.000000,0.000000,0.000000,0.488403,0.479748,-2.089553,0.997654,0.000000,0.000000,0.000000,0.501573,0.474450,-2.089853,0.997406,0.000000,0.000000,0.000000,0.410035,0.504403,-2.122687,0.997779,0.000000,0.000000,0.000000,0.389169,0.508143,-2.123031,0.997215,0.000000,0.000000,0.000000,0.369601,0.511358,-2.122751,0.996937,0.000000,0.000000,0.000000,0.532279,0.537597,-1.961798,0.918119,0.000000,0.000000,0.000000,0.466506,0.559202,-2.012689,0.945560,0.000000,0.000000,0.000000,0.663268,0.513529,-1.305670,0.953177,0.000000,0.000000,0.000000,0.358270,0.632593,-1.323864,0.942006,0.000000,0.000000,0.000000,0.828130,0.528027,-0.737447,0.359647,0.000000,0.000000,0.000000,0.388772,0.716803,-0.673697,0.137316,0.000000,0.000000,0.000000,0.800064,0.530348,-0.369758,0.176263,0.000000,0.000000,0.000000,0.413527,0.709977,-0.191949,0.055856,0.000000,0.000000,0.000000,0.797036,0.530034,-0.325587,0.151613,0.000000,0.000000,0.000000,0.410388,0.706832,-0.130578,0.052405,0.000000,0.000000,0.000000,0.773707,0.521359,-0.345349,0.160116,0.000000,0.000000,0.000000,0.405648,0.706706,-0.153292,0.054944,0.000000,0.000000,0.000000,0.764971,0.525967,-0.364625,0.178134,0.000000,0.000000,0.000000,0.417469,0.704235,-0.184450,0.062232,0.000000,0.000000,0.000000
1,0.040000,2160,4096,25.000000,0.469027,0.519419,-1.872794,0.996287,-0.129298,-0.150941,6.395534,0.471691,0.484062,-1.851529,0.998396,0.004900,-0.050469,5.958444,0.489136,0.478869,-1.851085,0.997824,0.018335,-0.021981,5.961707,0.503116,0.474296,-1.851352,0.997602,0.038595,-0.003873,5.962518,0.405791,0.497186,-1.892783,0.997948,-0.106107,-0.180424,5.747604,0.382641,0.499682,-1.893135,0.997425,-0.163189,-0.211522,5.747408,0.360591,0.501609,-1.892748,0.997174,-0.225243,-0.243723,5.750060,0.529593,0.536218,-1.718960,0.923960,-0.067155,-0.034453,6.070945,0.458356,0.544130,-1.779531,0.949301,-0.203744,-0.376812,5.828953,0.640054,0.507429,-1.148279,0.956478,-0.580354,-0.152488,3.934765,0.320488,0.612440,-1.190438,0.946861,-0.944527,-0.503832,3.335667,0.765527,0.528608,-0.502886,0.358035,-1.565084,0.014542,5.864018,0.333807,0.682990,-0.518578,0.140792,-1.374145,-0.845318,3.877975,0.729511,0.544538,-0.002237,0.171869,-1.763825,0.354756,9.188032,0.357833,0.689859,-0.047179,0.062200,-1.392332,-0.502963,3.619254,0.729876,0.547732,0.055953,0.147269,-1.679002,0.442448,9.538482,0.351204,0.691617,0.016076,0.057619,-1.479610,-0.380383,3.666348,0.704457,0.540861,0.041352,0.155773,-1.731230,0.487535,9.667519,0.347670,0.692845,-0.019546,0.061252,-1.449449,-0.346528,3.343670,0.694979,0.542727,0.006855,0.174350,-1.749818,0.418998,9.286994,0.361649,0.688654,-0.046378,0.068673,-1.395478,-0.389524,3.451803
2,0.080000,2160,4096,25.000000,0.468570,0.518002,-2.207503,0.996590,-0.011437,-0.035414,-8.367714,0.471528,0.481855,-2.184979,0.998531,-0.004075,-0.055178,-8.336264,0.488994,0.476532,-2.184636,0.998006,-0.003545,-0.058422,-8.338770,0.503092,0.472271,-2.185204,0.997808,-0.000599,-0.050611,-8.346292,0.405982,0.496800,-2.203415,0.998121,0.004768,-0.009650,-7.765800,0.382813,0.499849,-2.203783,0.997637,0.004297,0.004175,-7.766193,0.360724,0.502376,-2.203404,0.997409,0.003332,0.019196,-7.766396,0.529168,0.534334,-2.042526,0.930530,-0.010642,-0.047112,-8.089131,0.458154,0.546387,-2.071538,0.953418,-0.005069,0.056420,-7.300180,0.652947,0.507002,-1.402514,0.959899,0.322340,-0.010675,-6.355876,0.326429,0.609947,-1.274123,0.950979,0.148520,-0.062314,-2.092120,0.771119,0.523319,-0.775739,0.366349,0.139795,-0.132237,-6.821322,0.354674,0.681325,-0.537047,0.133390,0.521690,-0.041614,-0.461717,0.774730,0.531995,-0.290843,0.167592,1.130453,-0.313580,-7.215167,0.408698,0.683827,0.006697,0.059361,1.271608,-0.150800,1.346917,0.781100,0.531790,-0.233507,0.143385,1.280615,-0.398538,-7.236492,0.411693,0.683322,0.082594,0.055647,1.512213,-0.207369,1.662959,0.756198,0.526400,-0.300266,0.151682,1.293501,-0.361525,-8.540462,0.402123,0.685095,0.047275,0.059294,1.361322,-0.193746,1.670508,0.745984,0.528409,-0.297202,0.170543,1.275139,-0.357950,-7.601422,0.413751,0.681368,0.011828,0.066585,1.302530,-0.182140,1.455145
3,0.120000,2160,4096,25.000000,0.465488,0.518080,-2.078101,0.996451,-0.077047,0.001946,3.235042,0.469317,0.479758,-2.061537,0.998418,-0.055259,-0.052423,3.086060,0.487168,0.473893,-2.061427,0.997867,-0.045645,-0.065976,3.080207,0.501864,0.469419,-2.062039,0.997775,-0.030699,-0.071309,3.079116,0.405046,0.495961,-2.070143,0.997947,-0.023402,-0.020972,3.331780,0.382351,0.499044,-2.070382,0.997328,-0.011551,-0.020124,3.335023,0.360562,0.501742,-2.070088,0.997142,-0.004060,-0.015855,3.332901,0.526074,0.534409,-1.935513,0.931058,-0.077336,0.001866,2.675313,0.453443,0.547007,-1.951277,0.952524,-0.117757,0.015509,3.006518,0.679481,0.509952,-1.385354,0.960072,0.663334,0.073743,0.428998,0.336848,0.613450,-1.264964,0.951540,0.260463,0.087562,0.228971,0.877290,0.526076,-0.968733,0.374608,2.654295,0.068921,-4.824862,0.390194,0.682702,-0.700305,0.127840,0.887992,0.034422,-4.081459,1.024910,0.554917,-0.696475,0.159460,6.254517,0.573058,-10.140783,0.429621,0.700528,-0.421946,0.056839,0.523093,0.417526,-10.716094,1.071519,0.554258,-0.685602,0.136197,7.260472,0.561684,-11.302364,0.427613,0.701797,-0.389648,0.054116,0.398023,0.461870,-11.806040,1.050445,0.557742,-0.744042,0.144453,7.356198,0.783560,-11.094402,0.418931,0.703875,-0.422720,0.057713,0.420198,0.469495,-11.749871,1.023479,0.561909,-0.711612,0.163328,6.937379,0.837488,-10.360242,0.435575,0.699478,-0.424043,0.064596,0.545598,0.452748,-10.896772
4,0.160000,2160,4096,25.000000,0.465290,0.515849,-2.104593,0.996534,-0.004943,-0.055777,-0.662309,0.468348,0.476796,-2.085992,0.998456,-0.024229,-0.074046,-0.611383,0.485822,0.469810,-2.085834,0.997925,-0.033653,-0.102072,-0.610161,0.500150,0.464508,-2.086349,0.997870,-0.042860,-0.122759,-0.607747,0.404809,0.495655,-2.098953,0.997984,-0.005923,-0.007647,-0.720251,0.382354,0.499158,-2.099205,0.997351,0.000082,0.002836,-0.720584,0.360701,0.502222,-2.098917,0.997162,0.003470,0.011986,-0.720716,0.525575,0.531602,-1.953209,0.934053,-0.012490,-0.070167,-0.442392,0.453654,0.547845,-1.972919,0.953191,0.005279,0.020957,-0.541043,0.680037,0.501540,-1.380843,0.961670,0.013909,-0.210308,0.112766,0.341344,0.615331,-1.266704,0.951892,0.112410,0.047016,-0.043499,0.865888,0.512427,-0.872434,0.382170,-0.285056,-0.341222,2.407479,0.391553,0.689184,-0.664345,0.120963,0.033973,0.162049,0.898999,0.995119,0.541341,-0.516469,0.156179,-0.744784,-0.339407,4.500151,0.437975,0.712745,-0.299004,0.053298,0.208855,0.305429,3.073565,1.033820,0.537184,-0.481200,0.133257,-0.942481,-0.426836,5.110048,0.438526,0.715955,-0.248967,0.051498,0.272801,0.353956,3.517021,1.018933,0.544463,-0.532835,0.142005,-0.787807,-0.331968,5.280197,0.430592,0.718719,-0.267354,0.055071,0.291536,0.371109,3.884142,0.994854,0.553122,-0.525211,0.161071,-0.715621,-0.219674,4.660018,0.444499,0.713482,-0.289184,0.061466,0.223114,0.350092,3.371483
5,0.200000,2160,4096,25.000000,0.465425,0.514306,-2.206720,0.996160,0.003389,-0.038561,-2.553159,0.467963,0.474814,-2.180851,0.998312,-0.009622,-0.049549,-2.371454,0.485031,0.467470,-2.180635,0.997736,-0.019791,-0.058512,-2.370030,0.499155,0.461851,-2.181134,0.997693,-0.024864,-0.066441,-2.369606,0.404848,0.494639,-2.203012,0.997846,0.000986,-0.025406,-2.601451,0.382153,0.498293,-2.203385,0.997177,-0.005025,-0.021613,-2.604496,0.359105,0.501806,-2.203141,0.996956,-0.039891,-0.010382,-2.605617,0.525414,0.530227,-2.035141,0.929957,-0.004016,-0.034373,-2.048314,0.453064,0.548330,-2.068191,0.948698,-0.014773,0.012122,-2.381796,0.653535,0.488163,-1.377414,0.961628,-0.662541,-0.334407,0.085735,0.342361,0.616469,-1.328246,0.950626,0.025425,0.028467,-1.538557,0.804810,0.490315,-0.809891,0.368705,-1.526953,-0.552781,1.563573,0.381375,0.690748,-0.664256,0.114649,-0.254460,0.039102,0.002217,0.881627,0.498593,-0.403488,0.148206,-2.837296,-1.068705,2.824522,0.434641,0.733754,-0.261821,0.050000,-0.083371,0.525220,0.929573,0.904715,0.494073,-0.354846,0.127124,-3.227627,-1.077780,3.158837,0.434195,0.743806,-0.211116,0.048942,-0.108258,0.696267,0.946282,0.901089,0.490048,-0.414103,0.135822,-2.946101,-1.360384,2.968295,0.428576,0.743700,-0.259942,0.052497,-0.050397,0.624511,0.185323,0.886435,0.497936,-0.414869,0.154018,-2.710485,-1.379649,2.758570,0.442940,0.735473,-0.265818,0.058419,-0.038975,0.549771,0.584157
6,0.240000,2160,4096,25.000000,0.465426,0.514785,-2.173198,0.995996,0.000016,0.011963,0.838035,0.467548,0.475347,-2.143999,0.998217,-0.010389,0.013329,0.921291,0.484161,0.468213,-2.143736,0.997599,-0.021736,0.018582,0.922483,0.498161,0.462692,-2.144172,0.997519,-0.024866,0.021036,0.924033,0.405638,0.494807,-2.172952,0.997784,0.019739,0.004200,0.751477,0.382449,0.498778,-2.173297,0.997138,0.007387,0.012120,0.752193,0.359183,0.503097,-2.173071,0.996887,0.001936,0.032270,0.751746,0.524049,0.530413,-2.003817,0.928742,-0.034124,0.004640,0.783110,0.452475,0.549471,-2.044957,0.948173,-0.014710,0.028524,0.580847,0.633755,0.492290,-1.307066,0.961229,-0.494508,0.103174,1.758701,0.339950,0.624023,-1.351462,0.951293,-0.060281,0.188841,-0.580388,0.772916,0.492532,-0.633179,0.362947,-0.797361,0.055414,4.417801,0.370294,0.707981,-0.693737,0.114843,-0.277022,0.430810,-0.737013,0.810382,0.484338,-0.211829,0.145954,-1.781118,-0.356369,4.791483,0.395651,0.743332,-0.266105,0.050377,-0.974746,0.239456,-0.107094,0.819953,0.478090,-0.147136,0.126380,-2.119036,-0.399567,5.192769,0.389341,0.752102,-0.219592,0.050625,-1.121366,0.207400,-0.211916,0.814221,0.470467,-0.197211,0.135469,-2.171692,-0.489530,5.422307,0.384073,0.749748,-0.274165,0.054562,-1.112575,0.151196,-0.355577,0.803784,0.479535,-0.218889,0.153994,-2.066262,-0.460014,4.899492,0.398117,0.742598,-0.273628,0.060332,-1.120580,0.178131,-0.195262
7,0.280000,2160,4096,25.000000,0.463840,0.515113,-2.024329,0.996173,-0.039653,0.008197,3.721726,0.465840,0.475716,-1.999711,0.998253,-0.042692,0.009216,3.607205,0.481893,0.468715,-1.999420,0.997661,-0.056695,0.012558,3.607899,0.495751,0.463229,-1.999829,0.997567,-0.060236,0.013430,3.608572,0.405168,0.495012,-2.022213,0.997858,-0.011744,0.005117,3.768474,0.381712,0.499257,-2.022527,0.997258,-0.018422,0.011981,3.769249,0.356680,0.503713,-2.022479,0.997015,-0.062563,0.015385,3.764814,0.521022,0.530495,-1.863805,0.932585,-0.075676,0.002067,3.500289,0.452304,0.549751,-1.897323,0.951065,-0.004278,0.007008,3.690836,0.635919,0.494382,-1.203684,0.962218,0.054100,0.052295,2.584544,0.341990,0.620723,-1.264120,0.953276,0.050998,-0.082494,2.183536,0.777156,0.497438,-0.583478,0.369058,0.106017,0.122648,1.242533,0.378352,0.708030,-0.706734,0.130731,0.201464,0.001234,-0.324933,0.781625,0.492661,-0.182901,0.153304,-0.718942,0.208081,0.723185,0.400640,0.733204,-0.362960,0.064309,0.124732,-0.253204,-2.421391,0.787185,0.489971,-0.123274,0.133905,-0.819217,0.297009,0.596546,0.400287,0.737400,-0.333220,0.063930,0.273651,-0.367531,-2.840697,0.772568,0.481961,-0.158994,0.144543,-1.041338,0.287364,0.955424,0.389379,0.731338,-0.364160,0.069390,0.132638,-0.460239,-2.249873,0.762572,0.488030,-0.183400,0.164258,-1.030324,0.212359,0.887217,0.400724,0.727033,-0.363757,0.075132,0.065175,-0.389126,-2.253229
8,0.320000,2160,4096,25.000000,0.463108,0.514912,-1.952532,0.996083,-0.018293,-0.005007,1.794928,0.464985,0.475934,-1.923291,0.998160,-0.021382,0.005446,1.910502,0.481122,0.468809,-1.923046,0.997552,-0.019272,0.002328,1.909330,0.494981,0.463148,-1.923421,0.997452,-0.019260,-0.002024,1.910213,0.404591,0.495255,-1.951657,0.997792,-0.014435,0.006074,1.763916,0.380219,0.499465,-1.952000,0.997222,-0.037317,0.005205,1.763195,0.354458,0.503748,-1.951918,0.996977,-0.055557,0.000872,1.764029,0.519903,0.530655,-1.794404,0.932828,-0.027975,0.004002,1.735032,0.449902,0.549991,-1.835997,0.951526,-0.060044,0.005980,1.533145,0.635809,0.496177,-1.173243,0.962136,-0.002754,0.044882,0.761035,0.342455,0.621924,-1.235284,0.954245,0.011623,0.030027,0.720912,0.784928,0.500327,-0.584694,0.366315,0.194292,0.072215,-0.030401,0.388684,0.711620,-0.711704,0.134422,0.258289,0.089741,-0.124244,0.795749,0.498862,-0.196430,0.150619,0.353113,0.155022,-0.338230,0.407377,0.729722,-0.397734,0.067901,0.168428,-0.087054,-0.869357,0.802614,0.491803,-0.144044,0.132591,0.385733,0.045823,-0.519252,0.407188,0.732735,-0.375695,0.068173,0.172540,-0.116627,-1.061861,0.785113,0.487835,-0.172325,0.143610,0.313629,0.146850,-0.333289,0.392006,0.728988,-0.410554,0.074282,0.065668,-0.058755,-1.159864,0.774092,0.495016,-0.195847,0.163622,0.288013,0.174656,-0.311176,0.402682,0.724689,-0.402225,0.079540,0.048950,-0.058587,-0.961687
9,0.360000,2160,4096,25.000000,0.462904,0.515921,-1.980010,0.996000,-0.005101,0.025214,-0.686947,0.463789,0.478315,-1.957646,0.998022,-0.029907,0.059520,-0.858888,0.479299,0.471066,-1.957441,0.997413,-0.045577,0.056437,-0.859872,0.492862,0.465228,-1.957899,0.997294,-0.052968,0.051994,-0.861964,0.404495,0.497244,-1.981007,0.997645,-0.002403,0.049727,-0.733748,0.379693,0.502009,-1.981300,0.997086,-0.013159,0.063586,-0.732496,0.351492,0.506711,-1.981247,0.996836,-0.074143,0.074080,-0.733235,0.518777,0.531822,-1.825232,0.934057,-0.028148,0.029165,-0.770688,0.447594,0.553740,-1.859792,0.952191,-0.057705,0.093734,-0.594869,0.635863,0.500268,-1.210809,0.961957,0.001363,0.102266,-0.939155,0.342678,0.621956,-1.244428,0.954219,0.005574,0.000791,-0.228599,0.784983,0.501883,-0.624476,0.370833,0.001389,0.038899,-0.994548,0.393660,0.714479,-0.752691,0.144410,0.124395,0.071476,-1.024669,0.796815,0.501962,-0.240884,0.151109,0.026642,0.077509,-1.111349,0.409761,0.729211,-0.483293,0.077779,0.059599,-0.012760,-2.138975,0.806427,0.498186,-0.186894,0.134545,0.095335,0.159551,-1.071259,0.412440,0.729527,-0.461241,0.078539,0.131299,-0.080214,-2.138660,0.789691,0.492399,-0.222701,0.146509,0.114457,0.114095,-1.259392,0.392740,0.725745,-0.489954,0.085841,0.018366,-0.081065,-1.984997,0.777537,0.498280,-0.241790,0.167566,0.086130,0.081604,-1.148576,0.403842,0.722692,-0.484455,0.091013,0.029013,-0.049923,-2.055769
