frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.582142,0.526683,-0.773282,0.997452,0.000000,0.000000,0.000000,0.611454,0.437426,-0.756482,0.997140,0.000000,0.000000,0.000000,0.628451,0.437224,-0.756408,0.995826,0.000000,0.000000,0.000000,0.644895,0.436383,-0.757079,0.996728,0.000000,0.000000,0.000000,0.566445,0.422515,-0.718467,0.997096,0.000000,0.000000,0.000000,0.554600,0.412516,-0.717939,0.995984,0.000000,0.000000,0.000000,0.544634,0.402747,-0.718219,0.997130,0.000000,0.000000,0.000000,0.615629,0.597611,-0.651776,0.998811,0.000000,0.000000,0.000000,0.563844,0.586964,-0.600968,0.998698,0.000000,0.000000,0.000000,0.810286,0.698749,-0.343235,0.987729,0.000000,0.000000,0.000000,0.490248,0.661856,-0.083581,0.998273,0.000000,0.000000,0.000000,0.933513,1.229981,-0.339909,0.277007,0.000000,0.000000,0.000000,0.388309,0.961328,-0.577044,0.825048,0.000000,0.000000,0.000000,0.925466,1.512153,-0.219623,0.059099,0.000000,0.000000,0.000000,0.513634,0.621884,-1.201431,0.601285,0.000000,0.000000,0.000000,0.942711,1.602938,-0.252444,0.071629,0.000000,0.000000,0.000000,0.507994,0.549413,-1.320658,0.433060,0.000000,0.000000,0.000000,0.920702,1.587722,-0.250433,0.092936,0.000000,0.000000,0.000000,0.532984,0.534273,-1.260608,0.467449,0.000000,0.000000,0.000000,0.902871,1.561614,-0.221251,0.093056,0.000000,0.000000,0.000000,0.544905,0.575624,-1.204154,0.473195,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.582038,0.525741,-0.869856,0.997539,-0.003110,-0.028256,-2.897229,0.611637,0.435560,-0.841195,0.997203,0.005502,-0.055968,-2.541379,0.629242,0.435691,-0.841091,0.995996,0.023729,-0.045984,-2.540506,0.646171,0.435569,-0.841796,0.996820,0.038268,-0.024435,-2.541499,0.565611,0.422237,-0.821191,0.997150,-0.025048,-0.008344,-3.081729,0.552908,0.412519,-0.820495,0.996125,-0.050740,0.000080,-3.076678,0.541790,0.402881,-0.820747,0.997175,-0.085310,0.004007,-3.075829,0.615807,0.597628,-0.717641,0.998854,0.005343,0.000522,-1.975960,0.563111,0.587375,-0.689471,0.998739,-0.021978,0.012315,-2.655101,0.813270,0.708475,-0.298374,0.988558,0.089538,0.291805,1.345843,0.466036,0.666395,-0.185319,0.998336,-0.726377,0.136154,-3.052159,0.921078,1.277497,-0.315412,0.279635,-0.373049,1.425487,0.734898,0.380074,1.010009,-0.692516,0.821787,-0.247038,1.460432,-3.464175,0.893570,1.617751,-0.315699,0.056810,-0.956887,3.167961,-2.882283,0.529177,0.678127,-1.371989,0.594767,0.466302,1.687303,-5.116732,0.908242,1.746958,-0.359795,0.068309,-1.034065,4.320588,-3.220512,0.550855,0.609725,-1.513109,0.424756,1.285828,1.809350,-5.773544,0.876297,1.731306,-0.376342,0.089182,-1.332160,4.307535,-3.777280,0.547118,0.539317,-1.440992,0.458630,0.424013,0.151330,-5.411528,0.861065,1.683390,-0.327354,0.089138,-1.254165,3.653290,-3.183086,0.548977,0.576692,-1.365074,0.460855,0.122176,0.032045,-4.827597
2,0.066667,852,480,30.000000,0.582176,0.525007,-0.832465,0.997686,0.004141,-0.022033,1.121730,0.611746,0.435388,-0.798252,0.997335,0.003283,-0.005156,1.288295,0.629400,0.435565,-0.797975,0.996220,0.004753,-0.003788,1.293470,0.646295,0.435532,-0.798483,0.996964,0.003737,-0.001085,1.299380,0.565545,0.422303,-0.805947,0.997294,-0.001951,0.001971,0.457336,0.552607,0.412889,-0.805041,0.996360,-0.009044,0.011106,0.463632,0.541120,0.403530,-0.805412,0.997329,-0.020108,0.019477,0.460022,0.615942,0.597664,-0.669781,0.998909,0.004032,0.001084,1.435795,0.562973,0.587597,-0.664073,0.998805,-0.004166,0.006679,0.761935,0.813273,0.708302,-0.192293,0.989237,0.000070,-0.005211,3.182428,0.467934,0.664013,-0.187102,0.998438,0.056954,-0.071443,-0.053494,0.909755,1.274197,-0.178308,0.278335,-0.339689,-0.099013,4.113133,0.371869,1.007159,-0.741073,0.828556,-0.246148,-0.085516,-1.456711,0.864706,1.592659,-0.200189,0.055483,-0.865912,-0.752760,3.465298,0.531539,0.672695,-1.401656,0.615640,0.070848,-0.162967,-0.890018,0.871354,1.718921,-0.228049,0.065968,-1.106640,-0.841094,3.952359,0.547086,0.586083,-1.545065,0.446510,-0.113075,-0.709255,-0.958664,0.847242,1.672982,-0.239455,0.086206,-0.871641,-1.749727,4.106606,0.546604,0.512474,-1.471387,0.478464,-0.015421,-0.805294,-0.911847,0.833106,1.628929,-0.212404,0.086699,-0.838771,-1.633841,3.448516,0.548793,0.551543,-1.395201,0.478812,-0.005538,-0.754473,-0.903811
3,0.100000,852,480,30.000000,0.584572,0.525005,-0.979801,0.997779,0.071869,-0.000072,-4.420068,0.614221,0.435380,-0.944655,0.997406,0.074240,-0.000241,-4.392087,0.631795,0.435577,-0.944541,0.996369,0.071849,0.000368,-4.396961,0.648303,0.435631,-0.945129,0.997023,0.060246,0.002970,-4.399379,0.565971,0.422299,-0.939761,0.997381,0.012764,-0.000105,-4.014441,0.552594,0.412892,-0.939186,0.996528,-0.000379,0.000080,-4.024360,0.540572,0.403533,-0.939529,0.997429,-0.016433,0.000105,-4.023491,0.616750,0.598101,-0.804327,0.998949,0.024238,0.013093,-4.036362,0.562880,0.587728,-0.794889,0.998859,-0.002793,0.003934,-3.924469,0.811242,0.709062,-0.229513,0.989891,-0.060931,0.022806,-1.116594,0.442490,0.664040,-0.252426,0.998501,-0.763316,0.000821,-1.959720,0.903033,1.264401,-0.185490,0.287619,-0.201659,-0.293856,-0.215459,0.313479,1.001220,-0.841713,0.840556,-1.751719,-0.178145,-3.019189,0.845516,1.502188,-0.199089,0.055102,-0.575716,-2.714131,0.033001,0.482970,0.633537,-1.581644,0.633921,-1.457060,-1.174749,-5.399626,0.846486,1.607473,-0.227673,0.063028,-0.746028,-3.343459,0.011282,0.515524,0.530201,-1.734278,0.457496,-0.946861,-1.676474,-5.676405,0.822963,1.557840,-0.233090,0.082088,-0.728388,-3.454252,0.190967,0.524402,0.489211,-1.650264,0.486297,-0.666068,-0.697900,-5.366310,0.811466,1.521601,-0.207822,0.082840,-0.649214,-3.219817,0.137434,0.513286,0.526191,-1.571941,0.484443,-1.065191,-0.760567,-5.302180
4,0.133333,852,480,30.000000,0.585366,0.525654,-1.091916,0.997947,0.023848,0.019493,-3.363451,0.619611,0.436674,-1.065996,0.997610,0.161689,0.038803,-3.640242,0.638917,0.439039,-1.065910,0.996667,0.213647,0.103846,-3.641065,0.656562,0.441482,-1.066354,0.997248,0.247761,0.175501,-3.636757,0.566318,0.422212,-1.053750,0.997587,0.010423,-0.002605,-3.419668,0.552419,0.412469,-1.053187,0.996811,-0.005250,-0.012673,-3.420033,0.539250,0.402451,-1.053314,0.997624,-0.039677,-0.032478,-3.413558,0.619076,0.607786,-0.913873,0.999028,0.069793,0.290569,-3.286391,0.559365,0.588985,-0.894473,0.998941,-0.105443,0.037689,-2.987525,0.814727,0.709015,-0.306573,0.990633,0.104549,-0.001393,-2.311815,0.433016,0.663313,-0.269072,0.998544,-0.284213,-0.021814,-0.499361,0.904378,1.166055,-0.421486,0.299158,0.040339,-2.950383,-7.079882,0.313156,1.000254,-0.810196,0.847989,-0.009693,-0.028982,0.945500,0.855234,1.309674,-0.712612,0.067716,0.291567,-5.775433,-15.405690,0.438169,0.631061,-1.603522,0.657188,-1.344033,-0.074283,-0.656351,0.858897,1.388540,-0.781108,0.070304,0.372337,-6.567975,-16.603034,0.435219,0.504629,-1.748261,0.483231,-2.409129,-0.767155,-0.419494,0.832370,1.329501,-0.775272,0.089912,0.282220,-6.850183,-16.265477,0.460739,0.476702,-1.678420,0.509623,-1.909869,-0.375261,-0.844674,0.819362,1.308545,-0.720886,0.090937,0.236877,-6.391679,-15.391898,0.475335,0.526382,-1.598049,0.505809,-1.138537,0.005733,-0.783259
5,0.166667,852,480,30.000000,0.583704,0.525714,-1.152122,0.998107,-0.049860,0.001795,-1.806171,0.619495,0.436673,-1.132813,0.997801,-0.003478,-0.000024,-2.004526,0.638694,0.439128,-1.132709,0.996943,-0.006695,0.002671,-2.003975,0.656462,0.441771,-1.133292,0.997469,-0.002992,0.008692,-2.008152,0.565080,0.421728,-1.106407,0.997771,-0.037140,-0.014520,-1.579707,0.549757,0.411409,-1.105718,0.997055,-0.079862,-0.031815,-1.575909,0.535330,0.400313,-1.105809,0.997790,-0.117584,-0.064137,-1.574836,0.617987,0.609797,-0.982898,0.999112,-0.032678,0.060334,-2.070740,0.553071,0.588957,-0.945340,0.999025,-0.188811,-0.000837,-1.526009,0.831577,0.709580,-0.458018,0.991466,0.505516,0.016935,-4.543355,0.432846,0.648795,-0.256694,0.998632,-0.005098,-0.435535,0.371340,0.906154,1.175987,-0.571307,0.315135,0.053299,0.297940,-4.494640,0.263910,0.946388,-0.781820,0.856641,-1.477365,-1.615990,0.851292,0.854168,1.339486,-0.817640,0.073423,-0.031997,0.894359,-3.150830,0.367161,0.589863,-1.609796,0.670449,-2.130236,-1.235946,-0.188205,0.855401,1.468431,-0.894471,0.071375,-0.104887,2.396722,-3.400910,0.383532,0.480859,-1.763113,0.484796,-1.550606,-0.713096,-0.445533,0.825385,1.392497,-0.898582,0.091474,-0.209536,1.889881,-3.699290,0.396972,0.446536,-1.693335,0.509279,-1.913016,-0.904972,-0.447450,0.813990,1.348214,-0.828340,0.092767,-0.161140,1.190060,-3.223636,0.410054,0.504568,-1.610337,0.507360,-1.958423,-0.654404,-0.368646
6,0.200000,852,480,30.000000,0.583986,0.525459,-1.036086,0.998263,0.008442,-0.007666,3.481064,0.621537,0.436238,-1.011478,0.997980,0.061276,-0.013057,3.640069,0.641079,0.438925,-1.011285,0.997206,0.071561,-0.006091,3.642722,0.658724,0.441730,-1.011888,0.997677,0.067842,-0.001249,3.642136,0.565153,0.420652,-0.986663,0.997948,0.002187,-0.032294,3.592325,0.549680,0.410249,-0.986129,0.997295,-0.002310,-0.034803,3.587660,0.535101,0.399114,-0.986376,0.997950,-0.006863,-0.035975,3.582979,0.618319,0.610188,-0.887994,0.999190,0.009962,0.011732,2.847102,0.552633,0.588997,-0.859956,0.999105,-0.013132,0.001194,2.561510,0.836348,0.713640,-0.416011,0.992233,0.143114,0.121804,1.260218,0.433903,0.648943,-0.115871,0.998722,0.031708,0.004418,4.224696,0.906311,1.206355,-0.494604,0.325520,0.004694,0.911068,2.301091,0.286008,1.045481,-0.511174,0.843365,0.662936,2.972798,8.119370,0.842976,1.385955,-0.760776,0.080004,-0.335754,1.394069,1.705910,0.391426,0.776799,-1.451810,0.679204,0.727939,5.608091,4.739571,0.838775,1.531540,-0.841812,0.076138,-0.498782,1.893275,1.579775,0.385512,0.590704,-1.621402,0.497277,0.059378,3.295342,4.251319,0.807487,1.429998,-0.849291,0.098125,-0.536942,1.125044,1.478730,0.412903,0.504693,-1.672587,0.521683,0.477929,1.744695,0.622430,0.798550,1.373984,-0.771871,0.100052,-0.463205,0.773084,1.694074,0.425325,0.695798,-1.478744,0.520868,0.458122,5.736886,3.947797
7,0.233333,852,480,30.000000,0.584040,0.522869,-1.102936,0.998407,0.001615,-0.077693,-2.005491,0.622334,0.434193,-1.079681,0.998148,0.023913,-0.061345,-2.046100,0.641877,0.437486,-1.079726,0.997444,0.023931,-0.043150,-2.053227,0.659528,0.440785,-1.080392,0.997869,0.024131,-0.028349,-2.055130,0.565601,0.417037,-1.056590,0.998115,0.013431,-0.108457,-2.097820,0.549804,0.406163,-1.055894,0.997517,0.003732,-0.122564,-2.092940,0.535149,0.394574,-1.056010,0.998108,0.001439,-0.136205,-2.089013,0.618246,0.609840,-0.930557,0.999262,-0.002178,-0.010461,-1.276873,0.551861,0.587211,-0.896357,0.999180,-0.023160,-0.053560,-1.092029,0.840079,0.713650,-0.406100,0.992924,0.111943,0.000293,0.297339,0.435006,0.649112,-0.201293,0.998794,0.033092,0.005082,-2.562676,0.907229,1.209419,-0.473629,0.330568,0.027564,0.091907,0.629259,0.299159,1.041540,-0.696566,0.845617,0.394531,-0.118228,-5.561745,0.847205,1.399611,-0.713344,0.082176,0.126872,0.409684,1.422974,0.413152,0.742328,-1.632939,0.689604,0.651776,-1.034131,-5.433884,0.845854,1.545221,-0.796515,0.076096,0.212377,0.410442,1.358913,0.401489,0.584706,-1.805324,0.502531,0.479323,-0.179940,-5.517672,0.814591,1.432124,-0.814735,0.098565,0.213119,0.063769,1.036676,0.431375,0.501408,-1.762719,0.525812,0.554166,-0.098550,-2.703935,0.804784,1.397595,-0.729444,0.100512,0.187025,0.708354,1.272824,0.443291,0.688583,-1.642281,0.524484,0.538984,-0.216435,-4.906096
8,0.266667,852,480,30.000000,0.580584,0.521261,-1.200300,0.998512,-0.103685,-0.048231,-2.920922,0.618473,0.430351,-1.182128,0.998256,-0.115829,-0.115255,-3.073415,0.638598,0.433143,-1.182295,0.997621,-0.098353,-0.130289,-3.077077,0.656840,0.435741,-1.182801,0.997991,-0.080652,-0.151297,-3.072249,0.562426,0.413812,-1.150635,0.998226,-0.095242,-0.096728,-2.821333,0.547172,0.403317,-1.149976,0.997681,-0.078984,-0.085385,-2.822471,0.533170,0.392054,-1.150149,0.998203,-0.059377,-0.075594,-2.824180,0.616011,0.608508,-1.026806,0.999317,-0.067046,-0.039943,-2.887477,0.550203,0.586170,-0.979543,0.999231,-0.049739,-0.031241,-2.495572,0.842510,0.714127,-0.479428,0.993431,0.072920,0.014327,-2.199858,0.435328,0.649280,-0.252197,0.998829,0.009649,0.005025,-1.527106,0.931056,1.210703,-0.616808,0.329109,0.714785,0.038509,-4.295371,0.317559,1.075574,-0.682058,0.839401,0.552012,1.021003,0.435226,0.851356,1.419962,-0.963909,0.082507,0.124515,0.610535,-7.516968,0.434542,0.754242,-1.546575,0.697162,0.641721,0.357437,2.590921,0.849184,1.548348,-1.068364,0.074882,0.099885,0.093799,-8.155469,0.450592,0.658961,-1.706713,0.508584,1.473074,2.227644,2.958344,0.817540,1.469189,-1.084052,0.097525,0.088461,1.111954,-8.079507,0.469718,0.594911,-1.664754,0.532237,1.150286,2.805108,2.938936,0.809694,1.433982,-0.980882,0.099382,0.147291,1.091595,-7.543157,0.472874,0.672389,-1.553751,0.529219,0.887476,-0.485832,2.655898
9,0.300000,852,480,30.000000,0.580563,0.521007,-1.150918,0.998412,-0.000601,-0.007616,1.481463,0.616672,0.427719,-1.130172,0.998183,-0.054038,-0.078977,1.558703,0.636219,0.429022,-1.130397,0.997582,-0.071370,-0.123629,1.556929,0.654060,0.429886,-1.131029,0.997872,-0.083388,-0.175647,1.553149,0.562024,0.413301,-1.105617,0.998165,-0.012066,-0.015335,1.350532,0.546909,0.403176,-1.105021,0.997653,-0.007870,-0.004236,1.348661,0.533018,0.392084,-1.105323,0.998133,-0.004579,0.000903,1.344770,0.615701,0.605464,-0.974913,0.999301,-0.009316,-0.091331,1.556801,0.550587,0.585180,-0.934755,0.999194,0.011512,-0.029690,1.343631,0.842701,0.703344,-0.409732,0.993431,0.005751,-0.323516,2.090887,0.435002,0.649417,-0.278418,0.998635,-0.009788,0.004116,-0.786631,0.980123,1.097314,-0.546029,0.337920,1.472027,-3.401649,2.123376,0.320453,1.061929,-0.736096,0.840217,0.086801,-0.409341,-1.621140,0.935661,1.060998,-0.906924,0.104422,2.529157,-10.768926,1.709565,0.426014,0.725805,-1.532996,0.701630,-0.255840,-0.853134,0.407374,0.938166,1.086497,-0.992245,0.085118,2.669454,-13.855541,2.283588,0.418767,0.610372,-1.682106,0.508508,-0.954736,-1.457657,0.738201,0.915364,1.019240,-0.988948,0.108504,2.934723,-13.498474,2.853130,0.430193,0.554370,-1.634758,0.530883,-1.185769,-1.216233,0.899888,0.901970,1.019855,-0.918689,0.109008,2.768286,-12.423799,1.865800,0.460987,0.617771,-1.537543,0.525914,-0.356608,-1.638531,0.486238
