frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.385927,0.265886,-1.217821,0.999922,0.000000,0.000000,0.000000,0.403451,0.182671,-1.163645,0.999918,0.000000,0.000000,0.000000,0.417091,0.175961,-1.163662,0.999904,0.000000,0.000000,0.000000,0.428546,0.169603,-1.163775,0.999889,0.000000,0.000000,0.000000,0.360415,0.193155,-1.215546,0.999938,0.000000,0.000000,0.000000,0.342848,0.193568,-1.215935,0.999942,0.000000,0.000000,0.000000,0.324029,0.192834,-1.216020,0.999934,0.000000,0.000000,0.000000,0.402175,0.325997,-1.081605,0.999693,0.000000,0.000000,0.000000,0.355833,0.334351,-1.149468,0.999817,0.000000,0.000000,0.000000,0.394825,0.506137,-0.427844,0.995837,0.000000,0.000000,0.000000,0.217248,0.555831,-0.944456,0.995490,0.000000,0.000000,0.000000,0.415890,0.814156,-0.177774,0.135036,0.000000,0.000000,0.000000,0.227301,0.930300,-0.722808,0.547655,0.000000,0.000000,0.000000,0.457866,0.995535,-0.210455,0.112711,0.000000,0.000000,0.000000,0.278939,1.008567,-0.488097,0.134971,0.000000,0.000000,0.000000,0.470753,1.069463,-0.221473,0.134161,0.000000,0.000000,0.000000,0.288795,1.054545,-0.512800,0.145242,0.000000,0.000000,0.000000,0.472985,1.043291,-0.276525,0.156319,0.000000,0.000000,0.000000,0.290060,1.011371,-0.546714,0.170641,0.000000,0.000000,0.000000,0.457486,1.014237,-0.237528,0.166639,0.000000,0.000000,0.000000,0.286648,0.986589,-0.497809,0.185810,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.385336,0.269991,-1.197872,0.999925,-0.017705,0.123140,0.598483,0.403344,0.187744,-1.146876,0.999920,-0.003220,0.152200,0.503064,0.417086,0.183698,-1.146721,0.999905,-0.000169,0.232102,0.508204,0.428550,0.180021,-1.146696,0.999892,0.000139,0.312556,0.512373,0.358618,0.195002,-1.196432,0.999939,-0.053906,0.055403,0.573421,0.340485,0.195611,-1.196687,0.999942,-0.070894,0.061278,0.577426,0.321393,0.195721,-1.196537,0.999934,-0.079096,0.086634,0.584482,0.402180,0.330293,-1.065055,0.999673,0.000145,0.128877,0.496513,0.354058,0.339555,-1.130139,0.999793,-0.053268,0.156133,0.579844,0.394564,0.509119,-0.434445,0.995526,-0.007832,0.089453,-0.198023,0.225203,0.557688,-0.920752,0.994949,0.238633,0.055726,0.711123,0.411045,0.815300,-0.140076,0.133350,-0.145343,0.034309,1.130930,0.254371,0.916891,-0.687496,0.544623,0.812082,-0.402278,1.059344,0.443736,0.974144,-0.091628,0.116175,-0.423896,-0.641738,3.564807,0.309050,0.913872,-0.460859,0.141449,0.903338,-2.840837,0.817147,0.457377,1.040795,-0.087205,0.138455,-0.401271,-0.860031,4.028043,0.322430,0.938118,-0.484936,0.151256,1.009045,-3.492798,0.835893,0.458610,1.009433,-0.140893,0.159891,-0.431245,-1.015745,4.068987,0.311908,0.890018,-0.515171,0.175917,0.655443,-3.640602,0.946289,0.443492,0.982353,-0.114722,0.170953,-0.419826,-0.956513,3.684195,0.307454,0.875225,-0.469302,0.190028,0.624198,-3.340927,0.855224
2,0.066667,852,480,30.000000,0.384630,0.273042,-1.193831,0.999927,-0.021186,0.091538,0.121214,0.402907,0.191248,-1.142213,0.999920,-0.013084,0.105112,0.139900,0.416883,0.188304,-1.142095,0.999907,-0.006090,0.138195,0.138795,0.428437,0.185592,-1.142069,0.999894,-0.003393,0.167131,0.138810,0.357173,0.196746,-1.190876,0.999939,-0.043346,0.052322,0.166655,0.338732,0.197375,-1.191143,0.999942,-0.052571,0.052924,0.166329,0.319535,0.197798,-1.190990,0.999933,-0.055751,0.062288,0.166422,0.402098,0.333706,-1.060161,0.999649,-0.002464,0.102391,0.146813,0.352837,0.342796,-1.124293,0.999769,-0.036613,0.097210,0.175384,0.394400,0.511764,-0.434233,0.995312,-0.004942,0.079354,0.006357,0.227770,0.558311,-0.898104,0.994378,0.077025,0.018693,0.679439,0.409793,0.816926,-0.142979,0.131791,-0.037580,0.048782,-0.087073,0.261296,0.906378,-0.689568,0.535276,0.207767,-0.315381,-0.062147,0.441703,0.967726,-0.120279,0.118650,-0.061001,-0.192541,-0.859538,0.319327,0.880883,-0.507669,0.144645,0.308300,-0.989690,-1.404305,0.455712,1.032936,-0.121426,0.142473,-0.049945,-0.235795,-1.026650,0.335414,0.902174,-0.534601,0.156320,0.389501,-1.078323,-1.489937,0.457277,0.998789,-0.172456,0.163879,-0.040002,-0.319326,-0.946900,0.323364,0.849055,-0.560490,0.181050,0.343694,-1.228890,-1.359576,0.442170,0.971734,-0.143217,0.175114,-0.039652,-0.318575,-0.854839,0.317461,0.835510,-0.515813,0.193721,0.300213,-1.191453,-1.395338
3,0.100000,852,480,30.000000,0.384235,0.275151,-1.185340,0.999929,-0.011844,0.063255,0.254735,0.402626,0.193809,-1.134109,0.999922,-0.008442,0.076837,0.243126,0.416726,0.191345,-1.134004,0.999909,-0.004702,0.091235,0.242733,0.428331,0.188982,-1.133969,0.999896,-0.003203,0.101703,0.243001,0.356436,0.198287,-1.182586,0.999939,-0.022092,0.046235,0.248705,0.337890,0.198846,-1.182858,0.999942,-0.025277,0.044131,0.248566,0.318638,0.199345,-1.182700,0.999933,-0.026900,0.046420,0.248694,0.401996,0.335856,-1.052199,0.999634,-0.003051,0.064518,0.238860,0.352134,0.344743,-1.116187,0.999753,-0.021113,0.058438,0.243187,0.394325,0.513931,-0.434205,0.995090,-0.002255,0.065004,0.000845,0.227645,0.558986,-0.887038,0.993785,-0.003771,0.020240,0.331982,0.409377,0.818248,-0.145185,0.130673,-0.012470,0.039656,-0.066181,0.257987,0.904360,-0.683929,0.526402,-0.099277,-0.060564,0.169167,0.440704,0.966044,-0.126726,0.120824,-0.029972,-0.050443,-0.193407,0.315296,0.882673,-0.515111,0.147125,-0.120926,0.053712,-0.223267,0.454723,1.031186,-0.129966,0.145907,-0.029694,-0.052500,-0.256201,0.330606,0.905901,-0.542647,0.160690,-0.144224,0.111798,-0.241381,0.456385,0.996222,-0.179621,0.167453,-0.026761,-0.076994,-0.214965,0.320482,0.852620,-0.570061,0.185690,-0.086457,0.106952,-0.287114,0.441284,0.969023,-0.149401,0.178696,-0.026587,-0.081330,-0.185531,0.314824,0.837980,-0.524155,0.197096,-0.079109,0.074102,-0.250245
4,0.133333,852,480,30.000000,0.383962,0.276655,-1.180827,0.999931,-0.008201,0.045134,0.135380,0.402376,0.195526,-1.129159,0.999923,-0.007513,0.051492,0.148484,0.416547,0.193187,-1.129066,0.999912,-0.005357,0.055245,0.148133,0.428185,0.190860,-1.129028,0.999899,-0.004355,0.056328,0.148230,0.356017,0.199600,-1.177565,0.999940,-0.012596,0.039402,0.150644,0.337469,0.200147,-1.177843,0.999943,-0.012631,0.039027,0.150443,0.318222,0.200683,-1.177694,0.999933,-0.012486,0.040134,0.150172,0.401859,0.337179,-1.047421,0.999627,-0.004130,0.039680,0.143348,0.351649,0.346129,-1.111332,0.999745,-0.014532,0.041580,0.145655,0.394309,0.515788,-0.433019,0.994952,-0.000475,0.055717,0.035574,0.227385,0.559508,-0.880759,0.993338,-0.007779,0.015661,0.188363,0.409285,0.819601,-0.147733,0.130760,-0.002756,0.040603,-0.076448,0.255393,0.903842,-0.688463,0.519271,-0.077814,-0.015521,-0.136013,0.441600,0.966958,-0.139537,0.123975,0.026884,0.027400,-0.384336,0.311956,0.882774,-0.553442,0.150718,-0.100197,0.003036,-1.149922,0.455596,1.032707,-0.144773,0.150342,0.026204,0.045637,-0.444186,0.326634,0.906194,-0.585633,0.166406,-0.119162,0.008789,-1.289588,0.457313,0.998122,-0.195694,0.172192,0.027848,0.056990,-0.482176,0.317788,0.852069,-0.614493,0.191931,-0.080835,-0.016519,-1.332967,0.442141,0.970812,-0.163147,0.183475,0.025735,0.053680,-0.412397,0.312405,0.837605,-0.563927,0.202141,-0.072592,-0.011224,-1.193182
5,0.166667,852,480,30.000000,0.383937,0.279196,-1.173465,0.999930,-0.000748,0.076236,0.220860,0.402358,0.199322,-1.124277,0.999921,-0.000519,0.113888,0.146477,0.416493,0.197153,-1.124151,0.999909,-0.001616,0.118993,0.147443,0.428103,0.194770,-1.124101,0.999897,-0.002477,0.117302,0.147808,0.356013,0.202284,-1.173812,0.999936,-0.000096,0.080507,0.112585,0.337469,0.201947,-1.174048,0.999939,0.000015,0.054005,0.113833,0.318201,0.201552,-1.173861,0.999928,-0.000620,0.026075,0.114988,0.401668,0.339806,-1.043464,0.999582,-0.005723,0.078829,0.118690,0.351545,0.348247,-1.108912,0.999702,-0.003129,0.063533,0.072595,0.394339,0.516712,-0.438549,0.994369,0.000895,0.027714,-0.165882,0.215832,0.564361,-0.888927,0.991639,-0.346588,0.145589,-0.245050,0.413078,0.822797,-0.129226,0.128411,0.113796,0.095866,0.555203,0.254265,0.904665,-0.636074,0.502877,-0.033856,0.024698,1.571664,0.445725,0.967865,-0.071509,0.124478,0.123749,0.027226,2.040849,0.311528,0.897977,-0.389578,0.147263,-0.012860,0.456099,4.915939,0.462873,1.033842,-0.064859,0.151791,0.218309,0.034053,2.397404,0.326920,0.925067,-0.405307,0.163951,0.008569,0.566214,5.409800,0.464051,1.000472,-0.116754,0.173720,0.202128,0.070497,2.368209,0.318341,0.874410,-0.433912,0.188953,0.016595,0.670220,5.417422,0.447124,0.973085,-0.094140,0.185456,0.149463,0.068182,2.070218,0.312988,0.857871,-0.397171,0.198365,0.017506,0.607951,5.002708
6,0.200000,852,480,30.000000,0.383904,0.280754,-1.163591,0.999930,-0.000992,0.046724,0.296223,0.402292,0.201598,-1.115170,0.999919,-0.001991,0.068285,0.273199,0.416394,0.199440,-1.115042,0.999908,-0.002967,0.068602,0.273281,0.427991,0.196980,-1.114975,0.999896,-0.003359,0.066307,0.273775,0.355992,0.204258,-1.164161,0.999933,-0.000652,0.059226,0.289521,0.337468,0.203619,-1.164385,0.999937,-0.000026,0.050161,0.289893,0.318200,0.202787,-1.164191,0.999924,-0.000018,0.037062,0.290097,0.401581,0.340901,-1.035239,0.999548,-0.002592,0.032849,0.246745,0.351524,0.349477,-1.100142,0.999672,-0.000617,0.036893,0.263096,0.394434,0.517408,-0.438222,0.993918,0.002853,0.020868,0.009793,0.209214,0.567902,-0.882930,0.990317,-0.198542,0.106221,0.179912,0.415573,0.824836,-0.129146,0.126704,0.074822,0.061187,0.002417,0.253539,0.905404,-0.641074,0.487708,-0.021758,0.022169,-0.149998,0.451204,0.968471,-0.082484,0.125149,0.164351,0.018187,-0.329249,0.310970,0.897170,-0.422534,0.144820,-0.016718,-0.024222,-0.988707,0.470335,1.034158,-0.078488,0.153609,0.223854,0.009477,-0.408864,0.326725,0.923389,-0.442495,0.163115,-0.005853,-0.050363,-1.115654,0.471103,1.000871,-0.129954,0.175771,0.211567,0.011973,-0.396009,0.318444,0.872404,-0.470860,0.188014,0.003085,-0.060167,-1.108421,0.453104,0.973668,-0.105431,0.187797,0.179426,0.017509,-0.338720,0.312959,0.856303,-0.430837,0.196575,-0.000872,-0.047021,-1.010002
7,0.233333,852,480,30.000000,0.383113,0.283439,-1.132134,0.999929,-0.023734,0.080554,0.943712,0.401410,0.205909,-1.086535,0.999916,-0.026470,0.129323,0.859036,0.415423,0.204061,-1.086463,0.999906,-0.029154,0.138634,0.857363,0.426936,0.202017,-1.086389,0.999893,-0.031644,0.151114,0.857592,0.355279,0.207623,-1.131610,0.999930,-0.021386,0.100955,0.976546,0.336475,0.206371,-1.131852,0.999934,-0.029795,0.082562,0.976013,0.317055,0.204797,-1.131700,0.999919,-0.034361,0.060283,0.974758,0.400679,0.343003,-1.005807,0.999505,-0.027070,0.063060,0.882976,0.350685,0.352056,-1.065645,0.999637,-0.025173,0.077369,1.034907,0.394432,0.518083,-0.430441,0.993612,-0.000062,0.020265,0.233437,0.208145,0.568159,-0.840020,0.989141,-0.032080,0.007719,1.287308,0.414529,0.825253,-0.135692,0.122059,-0.031292,0.012501,-0.196386,0.252763,0.901796,-0.645970,0.462133,-0.023295,-0.108265,-0.146883,0.451196,0.967106,-0.108900,0.123848,-0.000226,-0.040963,-0.792497,0.310418,0.886176,-0.498807,0.138725,-0.016558,-0.329826,-2.288167,0.470332,1.031798,-0.112734,0.154375,-0.000089,-0.070807,-1.027377,0.325514,0.910991,-0.527516,0.159465,-0.036317,-0.371938,-2.550640,0.471469,0.999008,-0.152803,0.177222,0.010976,-0.055903,-0.685474,0.317829,0.858279,-0.552159,0.184620,-0.018440,-0.423773,-2.438986,0.453388,0.972364,-0.129581,0.188776,0.008510,-0.039137,-0.724508,0.312405,0.843209,-0.509336,0.192648,-0.016606,-0.392817,-2.354960
8,0.266667,852,480,30.000000,0.382857,0.285435,-1.123398,0.999928,-0.007663,0.059887,0.262095,0.401104,0.208465,-1.078288,0.999913,-0.009182,0.076682,0.247414,0.414983,0.206682,-1.078250,0.999904,-0.013202,0.078638,0.246391,0.426382,0.204740,-1.078199,0.999890,-0.016613,0.081689,0.245694,0.355128,0.209965,-1.122904,0.999927,-0.004525,0.070260,0.261172,0.336262,0.208386,-1.123178,0.999931,-0.006410,0.060451,0.260217,0.316797,0.206275,-1.123071,0.999914,-0.007738,0.044351,0.258855,0.400308,0.344513,-0.996629,0.999478,-0.011148,0.045288,0.275347,0.350391,0.353840,-1.055945,0.999616,-0.008837,0.053523,0.291002,0.394554,0.516564,-0.424036,0.993446,0.003662,-0.045589,0.192151,0.206761,0.568076,-0.825134,0.988412,-0.041527,-0.002489,0.446588,0.414202,0.826000,-0.142978,0.118301,-0.009814,0.022413,-0.218592,0.252369,0.900163,-0.653398,0.440501,-0.011818,-0.048986,-0.222849,0.451630,0.964770,-0.137296,0.123128,0.013009,-0.070086,-0.851861,0.309691,0.883649,-0.558791,0.133236,-0.021823,-0.075805,-1.799523,0.471538,1.027973,-0.145745,0.155788,0.036197,-0.114748,-0.990334,0.324534,0.908357,-0.591254,0.156492,-0.029394,-0.078998,-1.912115,0.473532,0.995887,-0.186279,0.179542,0.061896,-0.093618,-1.004284,0.317357,0.854668,-0.616508,0.182134,-0.014175,-0.108329,-1.930470,0.455117,0.970056,-0.158565,0.190568,0.051870,-0.069233,-0.869517,0.311948,0.839607,-0.570177,0.189684,-0.013728,-0.108061,-1.825234
9,0.300000,852,480,30.000000,0.382476,0.287230,-1.132081,0.999927,-0.011444,0.053848,-0.260500,0.400317,0.210862,-1.086886,0.999911,-0.023608,0.071913,-0.257928,0.414029,0.209160,-1.086801,0.999902,-0.028616,0.074338,-0.256516,0.425344,0.207260,-1.086748,0.999888,-0.031140,0.075599,-0.256455,0.354763,0.212125,-1.133230,0.999924,-0.010961,0.064797,-0.309770,0.335858,0.210600,-1.133465,0.999928,-0.012097,0.066418,-0.308619,0.316386,0.208417,-1.133313,0.999910,-0.012342,0.064266,-0.307260,0.399755,0.346640,-1.004545,0.999444,-0.016564,0.063802,-0.237495,0.350173,0.355656,-1.065902,0.999585,-0.006532,0.054477,-0.298698,0.394127,0.516686,-0.424158,0.993294,-0.012804,0.003676,-0.003657,0.210065,0.567170,-0.845840,0.987807,0.099124,-0.027182,-0.621185,0.413318,0.826005,-0.134664,0.117606,-0.026535,0.000136,0.249444,0.256220,0.900453,-0.646138,0.432541,0.115545,0.008698,0.217803,0.451556,0.960460,-0.112875,0.125218,-0.002212,-0.129293,0.732617,0.319610,0.887442,-0.476115,0.133656,0.297582,0.113779,2.480262,0.471360,1.024219,-0.115043,0.158713,-0.005348,-0.112606,0.921061,0.336102,0.912448,-0.502937,0.157570,0.347039,0.122713,2.649499,0.473353,0.992070,-0.163204,0.182411,-0.005365,-0.114523,0.692252,0.326012,0.860141,-0.528128,0.183049,0.259656,0.164201,2.651410,0.455095,0.966335,-0.135539,0.194036,-0.000662,-0.111637,0.690773,0.320599,0.845181,-0.484703,0.190062,0.259539,0.167205,2.564220
