frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.500741,0.322656,-0.051896,0.999999,0.000000,0.000000,0.000000,0.503771,0.306825,-0.028876,0.999997,0.000000,0.000000,0.000000,0.506038,0.308207,-0.028894,0.999998,0.000000,0.000000,0.000000,0.508210,0.309646,-0.028904,0.999996,0.000000,0.000000,0.000000,0.494270,0.302632,-0.041596,0.999998,0.000000,0.000000,0.000000,0.488674,0.301174,-0.041598,0.999999,0.000000,0.000000,0.000000,0.483094,0.300445,-0.041634,0.999998,0.000000,0.000000,0.000000,0.501130,0.343264,-0.018078,0.999999,0.000000,0.000000,0.000000,0.489863,0.340758,-0.036185,1.000000,0.000000,0.000000,0.000000,0.520155,0.418097,0.103138,0.999964,0.000000,0.000000,0.000000,0.430365,0.400658,-0.007684,0.999996,0.000000,0.000000,0.000000,0.568005,0.484382,-0.026553,0.985497,0.000000,0.000000,0.000000,0.421090,0.507436,-0.091906,0.991669,0.000000,0.000000,0.000000,0.534950,0.364047,-0.179131,0.989785,0.000000,0.000000,0.000000,0.497227,0.551485,-0.148915,0.963341,0.000000,0.000000,0.000000,0.522480,0.348491,-0.212351,0.974602,0.000000,0.000000,0.000000,0.511235,0.590010,-0.163159,0.929696,0.000000,0.000000,0.000000,0.516061,0.342919,-0.184174,0.971341,0.000000,0.000000,0.000000,0.524048,0.572978,-0.161547,0.923569,0.000000,0.000000,0.000000,0.516437,0.351189,-0.172674,0.964253,0.000000,0.000000,0.000000,0.517868,0.565257,-0.145429,0.914996,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.501587,0.324372,-0.076816,0.999999,0.025381,0.051465,-0.747597,0.504271,0.309013,-0.053000,0.999997,0.015024,0.065647,-0.723714,0.506620,0.310642,-0.053023,0.999998,0.017443,0.073045,-0.723848,0.508789,0.312345,-0.053023,0.999996,0.017379,0.080973,-0.723573,0.494436,0.304232,-0.066039,0.999998,0.004967,0.048015,-0.733285,0.489020,0.302740,-0.066063,0.999999,0.010397,0.046965,-0.733951,0.483694,0.301777,-0.066109,0.999998,0.017990,0.039961,-0.734242,0.502727,0.345413,-0.039332,0.999999,0.047936,0.064456,-0.637638,0.490655,0.341465,-0.058122,1.000000,0.023737,0.021192,-0.658125,0.520011,0.418226,0.086780,0.999964,-0.004317,0.003891,-0.490743,0.430479,0.399514,-0.021634,0.999996,0.003422,-0.034295,-0.418510,0.567526,0.481044,-0.063420,0.986210,-0.014371,-0.100130,-1.105996,0.421726,0.507315,-0.118872,0.991455,0.019054,-0.003626,-0.808979,0.534940,0.362234,-0.240318,0.990550,-0.000283,-0.054385,-1.835619,0.498101,0.558892,-0.191773,0.965098,0.026224,0.222207,-1.285732,0.522507,0.342882,-0.279173,0.976422,0.000830,-0.168267,-2.004682,0.511227,0.596327,-0.212811,0.932962,-0.000247,0.189512,-1.489534,0.517009,0.338905,-0.250983,0.973325,0.028428,-0.120395,-2.004265,0.524245,0.586463,-0.208181,0.927078,0.005913,0.404558,-1.399016,0.517059,0.346922,-0.233784,0.966601,0.018675,-0.127990,-1.833295,0.518689,0.574366,-0.187417,0.918453,0.024621,0.273287,-1.259634
2,0.066667,852,480,30.000000,0.502242,0.325890,-0.108159,0.999999,0.019644,0.045550,-0.940287,0.504682,0.310677,-0.085091,0.999997,0.012311,0.049930,-0.962746,0.507070,0.312424,-0.085113,0.999997,0.013506,0.053457,-0.962699,0.509224,0.314206,-0.085118,0.999995,0.013043,0.055844,-0.962843,0.494617,0.305431,-0.098768,0.999998,0.005448,0.035959,-0.981896,0.489326,0.303912,-0.098801,0.999999,0.009188,0.035150,-0.982136,0.484111,0.302889,-0.098843,0.999998,0.012511,0.033388,-0.982009,0.503639,0.346889,-0.069310,0.999999,0.027342,0.044298,-0.899317,0.491226,0.342338,-0.088925,1.000000,0.017155,0.026185,-0.924072,0.520010,0.418272,0.062914,0.999963,-0.000016,0.001383,-0.715976,0.430518,0.399037,-0.050697,0.999996,0.001169,-0.014327,-0.871886,0.567427,0.481083,-0.089569,0.986754,-0.002977,0.001183,-0.784496,0.422966,0.507486,-0.150541,0.990786,0.037216,0.005105,-0.950054,0.534970,0.362011,-0.268957,0.991177,0.000899,-0.006705,-0.859173,0.499747,0.561212,-0.225554,0.965751,0.049367,0.069610,-1.013418,0.522601,0.340963,-0.307237,0.977905,0.002813,-0.057561,-0.841924,0.511464,0.597681,-0.248205,0.934426,0.007120,0.040601,-1.061824,0.517611,0.337807,-0.279156,0.974907,0.018071,-0.032959,-0.845199,0.525239,0.588721,-0.242120,0.928639,0.029821,0.067745,-1.018184,0.517463,0.345842,-0.262383,0.968424,0.012122,-0.032406,-0.857973,0.520304,0.577855,-0.220984,0.919544,0.048455,0.104669,-1.007003
3,0.100000,852,480,30.000000,0.502302,0.327052,-0.103061,0.999999,0.001799,0.034869,0.152929,0.504763,0.311558,-0.079640,0.999997,0.002453,0.026429,0.163530,0.507176,0.313379,-0.079668,0.999997,0.003192,0.028659,0.163349,0.509341,0.315206,-0.079675,0.999995,0.003514,0.029997,0.163313,0.494617,0.306018,-0.093930,0.999998,-0.000006,0.017621,0.145139,0.489329,0.304495,-0.093959,0.999998,0.000081,0.017506,0.145261,0.484117,0.303482,-0.093999,0.999998,0.000186,0.017767,0.145299,0.503707,0.348218,-0.064070,0.999999,0.002038,0.039875,0.157205,0.491248,0.342974,-0.084512,1.000000,0.000659,0.019095,0.132389,0.519957,0.419823,0.069573,0.999963,-0.001611,0.046526,0.199783,0.430400,0.399047,-0.051645,0.999995,-0.003557,0.000316,-0.028460,0.567019,0.482051,-0.086020,0.986995,-0.012222,0.029041,0.106470,0.424027,0.507791,-0.153848,0.990012,0.031841,0.009153,-0.099235,0.534992,0.360474,-0.272286,0.991705,0.000658,-0.046100,-0.099860,0.502688,0.562695,-0.227453,0.965767,0.088252,0.044500,-0.056991,0.522563,0.339472,-0.311562,0.979183,-0.001128,-0.044742,-0.129746,0.513391,0.599587,-0.249607,0.934732,0.057819,0.057181,-0.042081,0.517665,0.336602,-0.282710,0.976261,0.001620,-0.036138,-0.106620,0.527526,0.591412,-0.243584,0.928909,0.068593,0.080718,-0.043906,0.517527,0.344218,-0.265804,0.969971,0.001903,-0.048721,-0.102633,0.524449,0.581322,-0.222858,0.919342,0.124356,0.103987,-0.056208
4,0.133333,852,480,30.000000,0.501963,0.327296,-0.127473,0.999999,-0.010158,0.007294,-0.732349,0.504703,0.311858,-0.103810,0.999997,-0.001810,0.009000,-0.725087,0.507138,0.313717,-0.103840,0.999997,-0.001150,0.010123,-0.725175,0.509326,0.315610,-0.103859,0.999994,-0.000460,0.012107,-0.725541,0.494353,0.306183,-0.118030,0.999998,-0.007922,0.004948,-0.723001,0.489132,0.304643,-0.118057,0.999998,-0.005917,0.004446,-0.722945,0.483969,0.303609,-0.118082,0.999997,-0.004439,0.003806,-0.722469,0.503580,0.348931,-0.087412,0.999999,-0.003796,0.021381,-0.700273,0.490930,0.343095,-0.107720,1.000000,-0.009556,0.003636,-0.696243,0.519702,0.420446,0.055466,0.999962,-0.007625,0.018667,-0.423220,0.430186,0.399057,-0.069449,0.999995,-0.006408,0.000296,-0.534094,0.566907,0.482523,-0.101016,0.987415,-0.003365,0.014153,-0.449855,0.423939,0.508048,-0.171275,0.989367,-0.002667,0.007716,-0.522813,0.534987,0.358726,-0.288321,0.992144,-0.000157,-0.052453,-0.481045,0.502187,0.562122,-0.243205,0.965468,-0.015029,-0.017213,-0.472550,0.522525,0.338890,-0.327129,0.980168,-0.001150,-0.017450,-0.466993,0.512765,0.599420,-0.265992,0.934258,-0.018775,-0.005014,-0.491553,0.517653,0.336405,-0.297217,0.977279,-0.000367,-0.005913,-0.435197,0.527499,0.591205,-0.258539,0.928391,-0.000803,-0.006208,-0.448663,0.517525,0.343867,-0.281347,0.971081,-0.000050,-0.010541,-0.466299,0.523880,0.580049,-0.238088,0.918185,-0.017068,-0.038188,-0.456907
5,0.166667,852,480,30.000000,0.501871,0.327432,-0.108595,0.999999,-0.002766,0.004097,0.566329,0.504699,0.312135,-0.085040,0.999997,-0.000134,0.008315,0.563110,0.507136,0.314062,-0.085069,0.999997,-0.000057,0.010360,0.563143,0.509347,0.316044,-0.085084,0.999994,0.000622,0.013027,0.563253,0.494284,0.306354,-0.099454,0.999997,-0.002064,0.005126,0.557300,0.489104,0.304804,-0.099478,0.999998,-0.000842,0.004815,0.557373,0.483963,0.303748,-0.099507,0.999997,-0.000192,0.004180,0.557238,0.503546,0.349267,-0.069625,0.999999,-0.001037,0.010066,0.533611,0.490837,0.343186,-0.090188,1.000000,-0.002795,0.002706,0.525966,0.519568,0.422084,0.066712,0.999961,-0.004020,0.049158,0.337376,0.429769,0.399064,-0.056297,0.999995,-0.012517,0.000203,0.394550,0.566691,0.484500,-0.088450,0.987591,-0.006487,0.059305,0.376975,0.423877,0.508047,-0.157773,0.988524,-0.001853,-0.000018,0.405075,0.535405,0.355868,-0.274565,0.992488,0.012538,-0.085749,0.412692,0.501929,0.561634,-0.230105,0.964663,-0.007752,-0.014639,0.392988,0.523566,0.337329,-0.312876,0.980950,0.031224,-0.046817,0.427594,0.512637,0.599039,-0.251395,0.933220,-0.003850,-0.011414,0.437929,0.518633,0.335352,-0.283001,0.978072,0.029401,-0.031594,0.426471,0.527588,0.589991,-0.244260,0.927249,0.002673,-0.036407,0.428386,0.518403,0.342258,-0.267697,0.971911,0.026346,-0.048256,0.409502,0.523502,0.579276,-0.225012,0.916164,-0.011353,-0.023167,0.392284
6,0.200000,852,480,30.000000,0.501888,0.327383,-0.114774,0.999999,0.000492,-0.001481,-0.185356,0.504865,0.312152,-0.091137,0.999996,0.004985,0.000511,-0.182935,0.507373,0.314146,-0.091172,0.999997,0.007099,0.002509,-0.183107,0.509644,0.316195,-0.091194,0.999994,0.008916,0.004524,-0.183282,0.494325,0.306330,-0.105401,0.999997,0.001210,-0.000717,-0.178413,0.489172,0.304781,-0.105422,0.999998,0.002039,-0.000697,-0.178341,0.484048,0.303730,-0.105449,0.999997,0.002550,-0.000535,-0.178248,0.503505,0.349188,-0.075358,0.999999,-0.001225,-0.002359,-0.172001,0.490829,0.343164,-0.095806,1.000000,-0.000229,-0.000643,-0.168549,0.519572,0.423842,0.061913,0.999961,0.000106,0.052732,-0.143952,0.429721,0.398733,-0.059194,0.999994,-0.001432,-0.009916,-0.086929,0.566726,0.484562,-0.094809,0.987980,0.001046,0.001871,-0.190786,0.423778,0.507754,-0.161289,0.987946,-0.002967,-0.008790,-0.105491,0.536521,0.352384,-0.279779,0.992879,0.033478,-0.104515,-0.156440,0.500962,0.558971,-0.235272,0.964099,-0.029011,-0.079867,-0.154987,0.525298,0.334235,-0.317827,0.981855,0.051951,-0.092831,-0.148534,0.512549,0.595693,-0.257361,0.932153,-0.002645,-0.100402,-0.178995,0.520094,0.331630,-0.288092,0.979026,0.043838,-0.111647,-0.152732,0.528054,0.588145,-0.249432,0.926029,0.013983,-0.055395,-0.155159,0.519667,0.338543,-0.272794,0.972970,0.037898,-0.111465,-0.152906,0.523238,0.575028,-0.230046,0.914215,-0.007918,-0.127462,-0.151030
7,0.233333,852,480,30.000000,0.501672,0.326795,-0.105228,0.999998,-0.006464,-0.017623,0.286382,0.504873,0.312136,-0.081878,0.999996,0.000247,-0.000494,0.277798,0.507384,0.314094,-0.081902,0.999996,0.000345,-0.001541,0.278102,0.509659,0.316112,-0.081915,0.999994,0.000470,-0.002488,0.278369,0.494322,0.306209,-0.095824,0.999997,-0.000075,-0.003648,0.287297,0.489170,0.304654,-0.095842,0.999998,-0.000051,-0.003811,0.287411,0.484045,0.303603,-0.095870,0.999997,-0.000099,-0.003823,0.287356,0.503273,0.348892,-0.067154,0.999999,-0.006956,-0.008892,0.246128,0.490426,0.342671,-0.087120,1.000000,-0.012091,-0.014792,0.260572,0.519708,0.425144,0.066691,0.999961,0.004072,0.039059,0.143321,0.429676,0.398244,-0.052101,0.999994,-0.001356,-0.014686,0.212799,0.566807,0.485346,-0.085421,0.988321,0.002446,0.023513,0.281663,0.423746,0.507158,-0.150483,0.987499,-0.000948,-0.017889,0.324178,0.538548,0.350107,-0.266090,0.993224,0.060824,-0.068298,0.410676,0.499010,0.556850,-0.220978,0.963996,-0.058560,-0.063651,0.428825,0.527359,0.331617,-0.304106,0.982620,0.061846,-0.078532,0.411631,0.511405,0.593640,-0.241589,0.931793,-0.034305,-0.061569,0.473181,0.521859,0.329274,-0.274342,0.979827,0.052952,-0.070685,0.412494,0.527971,0.586336,-0.235287,0.925563,-0.002489,-0.054272,0.424355,0.521432,0.335933,-0.259157,0.973884,0.052958,-0.078303,0.409096,0.523072,0.572146,-0.216219,0.913313,-0.004971,-0.086453,0.414815
8,0.266667,852,480,30.000000,0.502154,0.326766,-0.104541,0.999998,0.014445,-0.000894,0.020588,0.505219,0.312115,-0.080973,0.999996,0.010382,-0.000639,0.027132,0.507740,0.314065,-0.081009,0.999996,0.010668,-0.000882,0.026802,0.510032,0.316079,-0.081030,0.999994,0.011176,-0.000978,0.026543,0.494601,0.306225,-0.095280,0.999997,0.008363,0.000494,0.016322,0.489396,0.304671,-0.095301,0.999998,0.006790,0.000534,0.016233,0.484175,0.303628,-0.095336,0.999997,0.003926,0.000764,0.016041,0.503771,0.348843,-0.065929,0.999999,0.014931,-0.001467,0.036763,0.491026,0.342667,-0.086316,1.000000,0.017991,-0.000119,0.024128,0.520417,0.425437,0.068427,0.999961,0.021290,0.008798,0.052089,0.429677,0.397996,-0.053264,0.999994,0.000021,-0.007444,-0.034898,0.566910,0.486666,-0.087685,0.988635,0.003093,0.039594,-0.067929,0.423473,0.506426,-0.155358,0.986990,-0.008184,-0.021951,-0.146249,0.540607,0.348741,-0.269885,0.993501,0.061768,-0.040971,-0.113842,0.497467,0.555482,-0.227176,0.963507,-0.046279,-0.041018,-0.185953,0.530048,0.329786,-0.307920,0.983216,0.080665,-0.054951,-0.114415,0.511084,0.592874,-0.248584,0.930930,-0.009640,-0.022995,-0.209873,0.523630,0.327924,-0.277994,0.980437,0.053133,-0.040517,-0.109544,0.527919,0.582121,-0.241779,0.924569,-0.001552,-0.126430,-0.194782,0.522959,0.334237,-0.262905,0.974549,0.045826,-0.050886,-0.112421,0.522933,0.570997,-0.222360,0.911694,-0.004172,-0.034475,-0.184249
9,0.300000,852,480,30.000000,0.502304,0.326752,-0.111594,0.999998,0.004519,-0.000395,-0.211576,0.505430,0.312079,-0.088123,0.999996,0.006326,-0.001059,-0.214490,0.507968,0.314024,-0.088165,0.999996,0.006850,-0.001243,-0.214696,0.510286,0.316031,-0.088190,0.999993,0.007628,-0.001462,-0.214804,0.494761,0.306211,-0.102496,0.999997,0.004809,-0.000426,-0.216477,0.489536,0.304659,-0.102521,0.999997,0.004193,-0.000383,-0.216587,0.484260,0.303622,-0.102555,0.999996,0.002548,-0.000190,-0.216589,0.503899,0.348786,-0.072403,0.999999,0.003843,-0.001706,-0.194217,0.491193,0.342671,-0.092907,1.000000,0.005017,0.000103,-0.197746,0.520809,0.425892,0.064458,0.999961,0.011759,0.013644,-0.119079,0.429677,0.398001,-0.058110,0.999993,0.000000,0.000151,-0.145379,0.567219,0.487689,-0.097115,0.988929,0.009264,0.030690,-0.282904,0.423362,0.506252,-0.161421,0.986600,-0.003332,-0.005241,-0.181890,0.541566,0.348604,-0.285484,0.993757,0.028777,-0.004118,-0.467969,0.496470,0.554978,-0.237082,0.963584,-0.029931,-0.015119,-0.297178,0.531137,0.329286,-0.324129,0.983795,0.032676,-0.015000,-0.486282,0.510423,0.592487,-0.259582,0.931153,-0.019816,-0.011598,-0.329943,0.524451,0.327642,-0.293820,0.981035,0.024617,-0.008452,-0.474786,0.526211,0.580483,-0.252203,0.924774,-0.051250,-0.049156,-0.312703,0.523713,0.334031,-0.278437,0.975177,0.022595,-0.006176,-0.465956,0.522217,0.570156,-0.232138,0.911354,-0.021492,-0.025222,-0.293332
10,0.333333,852,480,30.000000,0.502297,0.326730,-0.109594,0.999998,-0.000229,-0.000661,0.059982,0.505444,0.312001,-0.085773,0.999996,0.000411,-0.002351,0.070489,0.508014,0.313913,-0.085814,0.999996,0.001384,-0.003311,0.070531,0.510375,0.315900,-0.085837,0.999993,0.002666,-0.003921,0.070585,0.494731,0.306208,-0.099996,0.999997,-0.000922,-0.000095,0.075001,0.489472,0.304711,-0.100017,0.999997,-0.001929,0.001560,0.075101,0.484114,0.303738,-0.100053,0.999996,-0.004381,0.003491,0.075056,0.504104,0.348747,-0.070333,0.999999,0.006166,-0.001153,0.062092,0.491218,0.342708,-0.090627,1.000000,0.000759,0.001110,0.068397,0.521832,0.426150,0.066640,0.999962,0.030670,0.007738,0.065464,0.429718,0.397961,-0.056242,0.999993,0.001236,-0.001186,0.056043,0.567351,0.488713,-0.094757,0.989071,0.003939,0.030730,0.070727,0.423031,0.505675,-0.163370,0.986219,-0.009948,-0.017297,-0.058473,0.543962,0.349487,-0.284736,0.993915,0.071876,0.026484,0.022418,0.495952,0.553426,-0.238532,0.963238,-0.015543,-0.046576,-0.043495,0.534795,0.329961,-0.323429,0.984136,0.109749,0.020259,0.020995,0.510118,0.591246,-0.260941,0.930366,-0.009161,-0.037233,-0.040753,0.527126,0.328036,-0.293287,0.981360,0.080255,0.011819,0.015986,0.526234,0.577877,-0.252908,0.923854,0.000697,-0.078170,-0.021174,0.525702,0.334616,-0.277811,0.975501,0.059667,0.017566,0.018757,0.521947,0.568587,-0.233244,0.909800,-0.008100,-0.047058,-0.033160
