frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.546701,0.458992,-0.992775,0.999942,0.000000,0.000000,0.000000,0.580996,0.398939,-0.913394,0.999928,0.000000,0.000000,0.000000,0.595962,0.405591,-0.913567,0.999888,0.000000,0.000000,0.000000,0.612544,0.410962,-0.913258,0.999862,0.000000,0.000000,0.000000,0.532840,0.369424,-0.931242,0.999933,0.000000,0.000000,0.000000,0.513223,0.358061,-0.930861,0.999929,0.000000,0.000000,0.000000,0.493182,0.349203,-0.931306,0.999938,0.000000,0.000000,0.000000,0.560207,0.553450,-0.803960,0.999923,0.000000,0.000000,0.000000,0.498411,0.532447,-0.828617,0.999946,0.000000,0.000000,0.000000,0.703862,0.860755,-0.113865,0.985157,0.000000,0.000000,0.000000,0.310533,0.800285,-0.313641,0.996387,0.000000,0.000000,0.000000,0.813598,1.299683,-0.631332,0.488089,0.000000,0.000000,0.000000,0.247527,1.274251,-0.979940,0.839239,0.000000,0.000000,0.000000,0.715744,1.072629,-1.463389,0.753179,0.000000,0.000000,0.000000,0.359476,0.869657,-1.912328,0.972522,0.000000,0.000000,0.000000,0.689331,1.041141,-1.606682,0.764258,0.000000,0.000000,0.000000,0.397198,0.763643,-2.091506,0.963122,0.000000,0.000000,0.000000,0.678903,0.953069,-1.543737,0.812960,0.000000,0.000000,0.000000,0.393066,0.692644,-2.018840,0.970215,0.000000,0.000000,0.000000,0.672269,0.978262,-1.465519,0.758579,0.000000,0.000000,0.000000,0.385535,0.728253,-1.905081,0.954811,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.546603,0.458792,-1.082848,0.999904,-0.002949,-0.006004,-2.702174,0.580912,0.398942,-0.999532,0.999892,-0.002518,0.000078,-2.584128,0.595969,0.405860,-0.999892,0.999842,0.000186,0.008091,-2.589723,0.612545,0.412328,-0.999719,0.999811,0.000034,0.040977,-2.593823,0.532688,0.369517,-1.019355,0.999898,-0.004549,0.002808,-2.643381,0.513155,0.358496,-1.019432,0.999893,-0.002047,0.013048,-2.657121,0.493053,0.350044,-1.019935,0.999906,-0.003875,0.025249,-2.658874,0.560062,0.553627,-0.888743,0.999870,-0.004367,0.005295,-2.543478,0.497661,0.531478,-0.916461,0.999909,-0.022491,-0.029082,-2.635342,0.705001,0.860937,-0.195672,0.983091,0.034168,0.005459,-2.454203,0.310598,0.801475,-0.373972,0.994643,0.001946,0.035707,-1.809916,0.808449,1.298843,-0.758653,0.474726,-0.154447,-0.025202,-3.819627,0.247789,1.275728,-1.003520,0.809551,0.007845,0.044321,-0.707411,0.715670,1.027093,-1.568642,0.730953,-0.002219,-1.366092,-3.157593,0.363506,0.862978,-1.908171,0.954713,0.120900,-0.200359,0.124683,0.689587,0.966329,-1.710720,0.745152,0.007698,-2.244372,-3.121144,0.409317,0.752762,-2.085443,0.944329,0.363572,-0.326416,0.181875,0.680947,0.893900,-1.651970,0.796042,0.061340,-1.775064,-3.247000,0.402356,0.692461,-2.014947,0.955530,0.278693,-0.005488,0.116801,0.674533,0.924866,-1.571352,0.737507,0.067924,-1.601874,-3.174977,0.392732,0.728244,-1.902463,0.934055,0.215901,-0.000283,0.078553
2,0.066667,852,480,30.000000,0.546117,0.458654,-1.058856,0.999897,-0.014595,-0.004137,0.719748,0.580655,0.398973,-0.977084,0.999885,-0.007737,0.000935,0.673433,0.595942,0.406308,-0.977363,0.999834,-0.000801,0.013429,0.675843,0.612523,0.413923,-0.977137,0.999803,-0.000676,0.047861,0.677463,0.532383,0.369573,-0.996366,0.999891,-0.009157,0.001674,0.689671,0.512963,0.358806,-0.996218,0.999885,-0.005756,0.009296,0.696423,0.492825,0.350674,-0.996698,0.999898,-0.006844,0.018902,0.697137,0.559715,0.553910,-0.867268,0.999854,-0.010394,0.008515,0.644243,0.496412,0.530724,-0.893355,0.999898,-0.037495,-0.022607,0.693192,0.705874,0.861629,-0.188302,0.981995,0.026193,0.020776,0.221097,0.310578,0.803959,-0.367485,0.993587,-0.000616,0.074515,0.194618,0.802166,1.299497,-0.774148,0.466532,-0.188513,0.019616,-0.464852,0.246956,1.291769,-0.961140,0.783239,-0.024974,0.481217,1.271406,0.715421,0.995312,-1.600612,0.723934,-0.007453,-0.953439,-0.959104,0.365872,0.864201,-1.849386,0.945799,0.070984,0.036685,1.763574,0.690044,0.920110,-1.743857,0.741547,0.013699,-1.386561,-0.994102,0.412765,0.752739,-2.024608,0.935288,0.103437,-0.000719,1.825061,0.683238,0.850824,-1.683831,0.793308,0.068729,-1.292292,-0.955846,0.403888,0.696033,-1.950006,0.948814,0.045974,0.107136,1.948214,0.676228,0.886973,-1.603423,0.733144,0.050867,-1.136785,-0.962133,0.394276,0.732590,-1.843500,0.924449,0.046332,0.130371,1.768892
3,0.100000,852,480,30.000000,0.545213,0.458419,-1.057112,0.999897,-0.027124,-0.007065,0.052314,0.580158,0.399045,-0.968936,0.999885,-0.014897,0.002161,0.244448,0.595754,0.406869,-0.969343,0.999834,-0.005647,0.016837,0.240614,0.612342,0.415630,-0.968978,0.999803,-0.005432,0.051203,0.244777,0.531785,0.369583,-0.982277,0.999891,-0.017953,0.000302,0.422686,0.512430,0.358926,-0.982374,0.999884,-0.016007,0.003583,0.415324,0.492338,0.351009,-0.982813,0.999898,-0.014603,0.010049,0.416538,0.558550,0.554046,-0.863130,0.999851,-0.034949,0.004079,0.124120,0.494483,0.529827,-0.889104,0.999896,-0.057868,-0.026904,0.127537,0.705753,0.863013,-0.177323,0.981493,-0.003626,0.041513,0.329369,0.309873,0.805723,-0.338700,0.993220,-0.021149,0.052920,0.863547,0.799459,1.300697,-0.767392,0.460909,-0.081196,0.035995,0.202686,0.243237,1.300735,-0.947117,0.771411,-0.111585,0.268983,0.420692,0.715703,0.983815,-1.604113,0.721718,0.008440,-0.344912,-0.105046,0.366640,0.861599,-1.835028,0.943416,0.023038,-0.078052,0.430738,0.692711,0.905676,-1.748710,0.740431,0.079998,-0.433016,-0.145587,0.414089,0.747334,-2.007915,0.931805,0.039731,-0.162132,0.500772,0.687531,0.836661,-1.682470,0.792280,0.128785,-0.424894,0.040841,0.404893,0.693525,-1.931036,0.946244,0.030138,-0.075211,0.569122,0.678973,0.874027,-1.605296,0.731791,0.082326,-0.388386,-0.056176,0.395040,0.731245,-1.827604,0.920802,0.022912,-0.040344,0.476879
4,0.133333,852,480,30.000000,0.545064,0.458360,-1.048314,0.999885,-0.004447,-0.001753,0.263951,0.579815,0.399274,-0.965914,0.999875,-0.010296,0.006862,0.090671,0.595468,0.407483,-0.966197,0.999821,-0.008576,0.018419,0.094371,0.611944,0.416976,-0.965731,0.999791,-0.011950,0.040388,0.097402,0.531603,0.369749,-0.977519,0.999879,-0.005466,0.004969,0.142724,0.512326,0.359201,-0.977454,0.999872,-0.003113,0.008276,0.147588,0.492230,0.351387,-0.977912,0.999887,-0.003256,0.011315,0.147042,0.558248,0.554176,-0.857302,0.999835,-0.009061,0.003877,0.174866,0.494357,0.529267,-0.880394,0.999884,-0.003768,-0.016807,0.261276,0.703241,0.863979,-0.170754,0.981024,-0.075345,0.028979,0.197061,0.306730,0.805896,-0.338247,0.992442,-0.094279,0.005180,0.013589,0.796825,1.300642,-0.754138,0.454569,-0.079018,-0.001663,0.397612,0.242276,1.288312,-0.951570,0.755474,-0.028827,-0.372677,-0.133588,0.716617,0.984932,-1.606223,0.714387,0.027426,0.033512,-0.063293,0.366587,0.844972,-1.849039,0.936255,-0.001591,-0.498832,-0.420349,0.696290,0.910225,-1.754257,0.734849,0.107394,0.136469,-0.166419,0.413805,0.733191,-2.023192,0.923556,-0.008523,-0.424286,-0.458293,0.689644,0.852820,-1.692988,0.787540,0.063375,0.484777,-0.315542,0.405446,0.683234,-1.947639,0.939925,0.016602,-0.308747,-0.498104,0.681643,0.875365,-1.609583,0.724930,0.080100,0.040128,-0.128610,0.395327,0.721772,-1.841637,0.911180,0.008608,-0.284202,-0.420996
5,0.166667,852,480,30.000000,0.544394,0.458551,-1.140720,0.999857,-0.020106,0.005728,-2.772181,0.579122,0.399443,-1.058300,0.999846,-0.020784,0.005065,-2.771598,0.594822,0.407752,-1.058681,0.999787,-0.019383,0.008072,-2.774516,0.611364,0.417484,-1.058513,0.999748,-0.017386,0.015222,-2.783448,0.530688,0.370297,-1.072486,0.999849,-0.027435,0.016453,-2.849007,0.511393,0.360199,-1.072546,0.999843,-0.027988,0.029929,-2.852760,0.491413,0.352757,-1.072991,0.999857,-0.024503,0.041125,-2.852376,0.558031,0.554695,-0.945330,0.999799,-0.006507,0.015582,-2.640851,0.493993,0.529348,-0.967250,0.999857,-0.010913,0.002410,-2.605666,0.706554,0.866105,-0.253103,0.979680,0.099388,0.063792,-2.470469,0.305659,0.806590,-0.382439,0.991259,-0.032131,0.020835,-1.325754,0.800145,1.300879,-0.867281,0.447232,0.099610,0.007120,-3.394271,0.240825,1.287556,-1.026019,0.731968,-0.043509,-0.022684,-2.233486,0.724777,0.992072,-1.727960,0.700528,0.244816,0.214205,-3.652107,0.359519,0.845614,-1.997055,0.924489,-0.212035,0.019282,-4.440465,0.705939,0.924410,-1.886221,0.724349,0.289459,0.425543,-3.958923,0.404565,0.733432,-2.190668,0.912331,-0.277197,0.007221,-5.024285,0.691203,0.861718,-1.830342,0.778607,0.046767,0.266930,-4.120603,0.399634,0.685548,-2.119805,0.931258,-0.174370,0.069416,-5.164983,0.690408,0.884973,-1.733686,0.713027,0.262966,0.288243,-3.723110,0.389760,0.722105,-1.995040,0.898488,-0.167011,0.010006,-4.602081
6,0.200000,852,480,30.000000,0.542973,0.458561,-1.140380,0.999833,-0.042629,0.000285,0.010210,0.577545,0.399442,-1.060058,0.999816,-0.047316,-0.000027,-0.052736,0.593201,0.407736,-1.060516,0.999753,-0.048627,-0.000493,-0.055053,0.609673,0.417435,-1.060423,0.999704,-0.050717,-0.001453,-0.057306,0.529434,0.370831,-1.076709,0.999821,-0.037614,0.015998,-0.126700,0.510263,0.361524,-1.076859,0.999821,-0.033914,0.039750,-0.129372,0.490612,0.354663,-1.077331,0.999834,-0.024010,0.057173,-0.130209,0.557406,0.554708,-0.942351,0.999774,-0.018770,0.000401,0.089380,0.493624,0.529357,-0.965965,0.999836,-0.011071,0.000277,0.038547,0.711718,0.866728,-0.227673,0.979769,0.154903,0.018663,0.762903,0.305866,0.807565,-0.384333,0.990988,0.006203,0.029252,-0.056820,0.816090,1.300864,-0.780059,0.440602,0.478345,-0.000433,2.616652,0.241768,1.292231,-1.018709,0.717614,0.028266,0.140244,0.219305,0.740139,1.110603,-1.682748,0.682593,0.460841,3.555944,1.356354,0.352271,0.857841,-2.024208,0.922839,-0.217435,0.366812,-0.814583,0.720350,1.093285,-1.878400,0.712895,0.432331,5.066251,0.234632,0.394091,0.742989,-2.226461,0.911712,-0.314230,0.286726,-1.073806,0.705800,1.006251,-1.749877,0.769395,0.437935,4.335980,2.413938,0.390837,0.694481,-2.168828,0.930955,-0.263923,0.267987,-1.470673,0.701638,1.019155,-1.712554,0.701773,0.336891,4.025465,0.633981,0.382356,0.730080,-2.027630,0.897829,-0.222124,0.239253,-0.977701
7,0.233333,852,480,30.000000,0.541300,0.458565,-1.124260,0.999823,-0.050197,0.000120,0.483584,0.575913,0.399411,-1.042810,0.999802,-0.048941,-0.000941,0.517441,0.591533,0.407644,-1.043261,0.999737,-0.050018,-0.002766,0.517659,0.607776,0.417238,-1.043134,0.999682,-0.056925,-0.005926,0.518664,0.527956,0.371379,-1.063308,0.999810,-0.044360,0.016445,0.402056,0.508418,0.362700,-1.063461,0.999812,-0.055343,0.035286,0.401920,0.489176,0.356174,-1.063951,0.999825,-0.043106,0.045325,0.401412,0.556542,0.554698,-0.924253,0.999764,-0.025921,-0.000324,0.542929,0.492569,0.529337,-0.952352,0.999828,-0.031664,-0.000603,0.408391,0.711724,0.866828,-0.216588,0.980322,0.000202,0.002999,0.332548,0.304724,0.810675,-0.379287,0.990943,-0.034255,0.093296,0.151365,0.820102,1.301021,-0.638787,0.438027,0.120354,0.004689,4.238164,0.244554,1.305821,-1.006682,0.704489,0.083592,0.407696,0.360814,0.740438,1.143890,-1.487601,0.667969,0.008975,0.998601,5.854429,0.352648,0.879247,-1.990781,0.920321,0.011300,0.642176,1.002806,0.718894,1.134603,-1.641280,0.702568,-0.043691,1.239531,7.113597,0.391080,0.758306,-2.185810,0.909925,-0.090324,0.459484,1.219532,0.705392,1.043739,-1.605793,0.760835,-0.012252,1.124668,4.322509,0.386895,0.707707,-2.130523,0.929686,-0.118250,0.396785,1.149144,0.700906,1.054442,-1.507673,0.691439,-0.021946,1.058625,6.146432,0.380154,0.745726,-1.993044,0.895996,-0.066060,0.469360,1.037571
8,0.266667,852,480,30.000000,0.540087,0.458702,-1.116610,0.999827,-0.036398,0.004128,0.229493,0.575116,0.399507,-1.034818,0.999802,-0.023929,0.002909,0.239761,0.590668,0.407700,-1.035246,0.999739,-0.025958,0.001699,0.240455,0.606769,0.417286,-1.035004,0.999679,-0.030209,0.001455,0.243906,0.526935,0.372141,-1.057453,0.999813,-0.030622,0.022860,0.175642,0.507020,0.363728,-1.057556,0.999817,-0.041939,0.030831,0.177151,0.487954,0.357181,-1.058032,0.999829,-0.036655,0.030195,0.177559,0.555705,0.554896,-0.915654,0.999768,-0.025088,0.005946,0.257964,0.490586,0.529436,-0.945948,0.999832,-0.059497,0.002972,0.192134,0.711625,0.866822,-0.189272,0.980892,-0.002997,-0.000170,0.819474,0.299202,0.812597,-0.383797,0.991240,-0.165648,0.057650,-0.135303,0.822311,1.303369,-0.603080,0.430728,0.066270,0.070438,1.071203,0.244484,1.344768,-1.003843,0.702055,-0.002102,1.168410,0.085162,0.744334,1.152880,-1.459810,0.654594,0.116885,0.269694,0.833706,0.356421,0.890694,-1.975134,0.922513,0.113189,0.343410,0.469397,0.722981,1.141108,-1.608776,0.692737,0.122611,0.195147,0.975133,0.393858,0.767228,-2.165653,0.912254,0.083337,0.267672,0.604706,0.711164,1.051404,-1.577701,0.752309,0.173154,0.229933,0.842764,0.387213,0.715287,-2.105947,0.931578,0.009528,0.227419,0.737257,0.704651,1.063826,-1.476074,0.682740,0.112338,0.281521,0.947943,0.380942,0.755357,-1.974839,0.898949,0.023638,0.288931,0.546162
9,0.300000,852,480,30.000000,0.539789,0.458994,-1.127875,0.999828,-0.008941,0.008750,-0.337937,0.575023,0.399817,-1.045032,0.999800,-0.002770,0.009284,-0.306419,0.590537,0.408093,-1.045448,0.999738,-0.003943,0.011767,-0.306054,0.606660,0.417894,-1.045160,0.999673,-0.003267,0.018243,-0.304677,0.526769,0.372536,-1.069016,0.999814,-0.004975,0.011860,-0.346899,0.506887,0.364121,-1.069140,0.999820,-0.003991,0.011788,-0.347525,0.487708,0.357481,-1.069640,0.999831,-0.007385,0.009012,-0.348244,0.555321,0.555226,-0.924389,0.999771,-0.011532,0.009892,-0.262054,0.489595,0.529476,-0.956722,0.999836,-0.029722,0.001203,-0.323224,0.711575,0.867189,-0.187488,0.981295,-0.001500,0.011008,0.053519,0.295074,0.815384,-0.392977,0.991485,-0.123838,0.083608,-0.275392,0.825727,1.308889,-0.612072,0.427736,0.102471,0.165614,-0.269769,0.243562,1.357690,-1.003488,0.699030,-0.027649,0.387672,0.010647,0.743894,1.153828,-1.467543,0.643225,-0.013202,0.028439,-0.231972,0.360377,0.900907,-1.974687,0.923263,0.118707,0.306394,0.013404,0.721523,1.139025,-1.615688,0.683221,-0.043716,-0.062488,-0.207378,0.398522,0.775144,-2.161282,0.912785,0.139904,0.237490,0.131156,0.710106,1.049186,-1.581980,0.743868,-0.031718,-0.066526,-0.128363,0.389333,0.721967,-2.094961,0.932018,0.063601,0.200390,0.329583,0.703704,1.062967,-1.481223,0.673835,-0.028414,-0.025785,-0.154467,0.383138,0.764288,-1.972233,0.899817,0.065896,0.267949,0.078160
